sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;angularVelocityX;angularVelocityY;angularVelocityZ;
1562328534;33008;1562328534;33027;1562328529;172403;0.0007262998;-0.00325215;0.0007253194;
1562328534;33089;1562328534;33109;1562328529;177403;-0.0004134502;-0.002090549;0.001200939;
1562328534;33166;1562328534;33183;1562328529;182403;-3.309518e-05;-0.001676705;0.0001205534;
1562328534;33238;1562328534;33254;1562328529;187403;-0.0002261194;-0.00227518;0.0001996729;
1562328534;33307;1562328534;33324;1562328529;192403;0.0004488134;-0.003289292;0.0007683707;
1562328534;75556;1562328534;75573;1562328529;197403;0.0009060347;-0.001925743;0.0008542223;
1562328534;75622;1562328534;75633;1562328529;202403;0.0007228996;-0.001702555;0.000379536;
1562328534;75674;1562328534;75683;1562328529;207403;0.0004750493;-0.002097524;0.0002788485;
1562328534;118997;1562328534;119033;1562328529;212403;-0.0003302246;-0.002668011;0.0007858656;
1562328534;119127;1562328534;119146;1562328529;217403;0.0005992909;-0.002447884;-0.0005453358;
1562328534;119200;1562328534;119218;1562328529;222403;0.0002530192;-0.002229349;-0.0001880253;
1562328534;119271;1562328534;119296;1562328529;227403;8.865952e-05;-0.002415308;0.001169969;
1562328534;119349;1562328534;119367;1562328529;232403;0.0006577306;-0.00190863;0.0007652335;
1562328534;161695;1562328534;161729;1562328529;237403;-0.0005717272;-0.002445001;0.0003273294;
1562328534;161824;1562328534;161843;1562328529;242403;0.0001921438;-0.001986663;0.000229199;
1562328534;161907;1562328534;161922;1562328529;247403;-0.0008583926;-0.001086936;0.0005084822;
1562328534;161974;1562328534;161992;1562328529;252403;0.0006592284;-0.001541815;0.0008345805;
1562328534;205361;1562328534;205383;1562328529;257403;-0.0002831966;-0.002147908;0.001057449;
1562328534;205467;1562328534;205484;1562328529;262403;-0.0004447694;-0.001583717;0.0005665333;
1562328534;205541;1562328534;205555;1562328529;267403;0.0004598738;-0.002375304;0.0009386853;
1562328534;205609;1562328534;205623;1562328529;272403;0.0002654598;-0.00174941;0.0008534084;
1562328534;205688;1562328534;205702;1562328529;277403;-4.11779e-05;-0.002684277;0.0002466346;
1562328534;248031;1562328534;248065;1562328529;282403;0.0004096575;-0.002324549;-5.065503e-05;
1562328534;248144;1562328534;248158;1562328529;287403;-0.0009650176;-0.001826023;-0.000200935;
1562328534;248211;1562328534;248226;1562328529;292403;-0.0009611862;-0.0008311371;0.0009092329;
1562328534;248280;1562328534;248302;1562328529;297403;-0.000978959;-0.002764108;-0.0003139081;
1562328534;291660;1562328534;291688;1562328529;302403;0.0004852513;-0.001682176;7.922242e-05;
1562328534;291748;1562328534;291762;1562328529;307403;-0.00047791;-0.002193039;0.0002959608;
1562328534;291816;1562328534;291831;1562328529;312403;0.00102726;-0.0007447698;-0.0003918505;
1562328534;291885;1562328534;291899;1562328529;317403;-0.0005817041;-0.00211051;0.0009500076;
1562328534;291959;1562328534;291974;1562328529;322403;-0.0004070418;-0.002537396;0.001040288;
1562328534;334296;1562328534;334315;1562328529;327403;0.000266652;-0.002166445;0.000624289;
1562328534;334375;1562328534;334389;1562328529;332403;-0.0005147186;-0.001500473;0.001090562;
1562328534;334467;1562328534;334482;1562328529;337403;-0.000275219;-0.001792173;0.0003631534;
1562328534;334538;1562328534;334555;1562328529;342403;0.0007683192;-0.002829766;0.0008341473;
1562328534;334614;1562328534;334631;1562328529;347403;-0.0005260599;-0.001006848;0.0007170502;
1562328534;376958;1562328534;376986;1562328529;352403;0.0004374553;-0.001511166;0.000658837;
1562328534;377065;1562328534;377081;1562328529;357403;-0.0005171017;-0.001979633;0.001264268;
1562328534;377148;1562328534;377163;1562328529;362403;0.0002995741;-0.00110753;0.000783211;
1562328534;420532;1562328534;420560;1562328529;367403;-0.001957597;-0.001512242;0.0007308183;
1562328534;420625;1562328534;420640;1562328529;372403;-0.0001137101;-0.002532339;-0.0001801856;
1562328534;420694;1562328534;420709;1562328529;377403;0.0004273766;-0.002361925;0.001183979;
1562328534;420762;1562328534;420776;1562328529;382403;-0.0001381645;-0.003145438;8.314964e-05;
1562328534;420839;1562328534;420854;1562328529;387403;-0.001091152;-0.001731796;0.0002624986;
1562328534;420909;1562328534;420929;1562328529;392403;8.28182e-05;-0.001882876;0.001330812;
1562328534;420983;1562328534;420998;1562328529;397403;-0.001012921;-0.003050086;-0.0001952027;
1562328534;463304;1562328534;463325;1562328529;402403;0.0005461298;-0.0007141246;0.001921747;
1562328534;463391;1562328534;463406;1562328529;407403;-0.0007932424;-0.001985314;0.001467003;
1562328534;463468;1562328534;463483;1562328529;412403;-0.0002886648;-0.001823896;0.0006615194;
1562328534;463536;1562328534;463551;1562328529;417403;0.0002160751;-0.0007313289;0.0008443294;
1562328534;463606;1562328534;463620;1562328529;422403;-0.0008050177;-0.002597519;-0.001132978;
1562328534;505938;1562328534;505957;1562328529;427403;-0.0002510499;-0.001236354;-2.180387e-05;
1562328534;506022;1562328534;506036;1562328529;432403;-2.608378e-05;-0.002081294;0.0001627542;
1562328534;506089;1562328534;506104;1562328529;437403;-0.0001514111;-0.002302065;-0.0004407798;
1562328534;506157;1562328534;506171;1562328529;442403;-0.0004065023;-0.001578811;0.0009703645;
1562328534;506230;1562328534;506245;1562328529;447403;-0.0004926446;-0.001678108;0.000623917;
1562328534;506298;1562328534;506312;1562328529;452403;-0.001004661;-0.002444234;0.0003632357;
1562328534;549680;1562328534;549705;1562328529;457403;-0.0006360175;-0.0008061939;2.082385e-05;
1562328534;549774;1562328534;549790;1562328529;462403;-0.0004545744;-0.001150066;-0.0002324535;
1562328534;549852;1562328534;549867;1562328529;467403;-0.000786802;-0.002456998;-0.0001336526;
1562328534;549926;1562328534;549940;1562328529;472403;-9.047116e-05;-0.001505239;0.0002001276;
1562328534;592257;1562328534;592281;1562328529;477403;-0.0005444284;-0.001951348;-7.660876e-05;
1562328534;592348;1562328534;592364;1562328529;482403;-0.0006624531;-0.003385882;0.001104787;
1562328534;592417;1562328534;592440;1562328529;487403;0.000547724;-0.001759509;0.001700031;
1562328534;592495;1562328534;592510;1562328529;492403;-0.0001691122;-0.002224921;0.0007497864;
1562328534;592563;1562328534;592578;1562328529;497403;-0.000565398;-0.002032479;-0.0001409652;
1562328534;635948;1562328534;635968;1562328529;502403;-0.001031801;-0.002077829;0.0002783935;
1562328534;636032;1562328534;636047;1562328529;507403;0.0001305341;-0.001679835;0.0005669697;
1562328534;636107;1562328534;636121;1562328529;512403;0.0002285413;-0.001608073;0.0004538411;
1562328534;636174;1562328534;636198;1562328529;517403;0.0008824073;-0.002356482;-0.0003362221;
1562328534;678514;1562328534;678542;1562328529;522403;-0.0006675568;-0.001716821;0.0003365132;
1562328534;678614;1562328534;678630;1562328529;527403;-0.0002704544;-0.001371116;0.0007245499;
1562328534;678688;1562328534;678702;1562328529;532403;0.0001868243;-0.002406766;0.0002393861;
1562328534;678756;1562328534;678771;1562328529;537403;-0.001018468;-0.002498536;-0.0002796404;
1562328534;678825;1562328534;678839;1562328529;542403;-6.859967e-05;-0.00243863;-0.0001840971;
1562328534;721141;1562328534;721170;1562328529;547403;-0.001114626;-0.002042953;0.0002121954;
1562328534;721257;1562328534;721271;1562328529;552403;0.000479266;-0.002490125;-0.0001931965;
1562328534;721332;1562328534;721346;1562328529;557403;-0.0001045957;-0.001148102;0.0001297599;
1562328534;721401;1562328534;721415;1562328529;562403;-0.000441172;-0.002422176;0.0007814612;
1562328534;764777;1562328534;764809;1562328529;567403;-0.0006534458;-0.002224562;0.0003145998;
1562328534;764871;1562328534;764884;1562328529;572403;-5.332907e-05;-0.001882329;0.0007053121;
1562328534;764920;1562328534;764932;1562328529;577403;0.0006523871;-0.002015191;0.001175096;
1562328534;764970;1562328534;764982;1562328529;582403;-0.0001585702;-0.001157085;0.0004553351;
1562328534;765019;1562328534;765031;1562328529;587403;-0.001260395;-0.0003705382;0.0004809325;
1562328534;807328;1562328534;807357;1562328529;592403;7.660462e-05;-0.001769772;0.001048177;
1562328534;807431;1562328534;807446;1562328529;597403;-0.001219159;-0.001706944;-0.000128496;
1562328534;807500;1562328534;807515;1562328529;602403;-0.0007753537;-0.001998289;0.00100507;
1562328534;807568;1562328534;807582;1562328529;607403;-0.0002228179;-0.001398037;0.0006682626;
1562328534;807636;1562328534;807650;1562328529;612403;0.0005845729;-0.002661672;0.001268311;
1562328534;851043;1562328534;851074;1562328529;617403;-0.0004909172;-0.003223064;0.0001688056;
1562328534;851154;1562328534;851168;1562328529;622403;-9.377906e-05;-0.002738364;0.0002083047;
1562328534;851221;1562328534;851235;1562328529;627403;-0.000494456;-0.001605997;0.001122184;
1562328534;893557;1562328534;893587;1562328529;632403;0.0001624283;-0.001540437;0.0005815627;
1562328534;893652;1562328534;893671;1562328529;637403;-0.001375592;-0.003055944;-0.0004337808;
1562328534;893727;1562328534;893744;1562328529;642403;6.884817e-05;-0.002710713;0.0007111589;
1562328534;893896;1562328534;893913;1562328529;647403;-0.000283692;-0.001871365;0.0009396488;
1562328534;893969;1562328534;893983;1562328529;652403;0.0005678992;-0.002197623;0.001561307;
1562328534;894036;1562328534;894051;1562328529;657403;2.135057e-05;-0.0002808227;0.002134254;
1562328534;936377;1562328534;936399;1562328529;662403;0.0003070419;-0.002144791;-0.000216816;
1562328534;936452;1562328534;936465;1562328529;667403;0.0009788686;-0.00121796;-0.0004486603;
1562328534;936507;1562328534;936519;1562328529;672403;-0.001741339;-0.001975943;-0.0004888485;
1562328534;979889;1562328534;979918;1562328529;677403;-0.0008538177;-0.00113056;0.0002542201;
1562328534;979981;1562328534;979994;1562328529;682403;-0.0001250042;-0.002536951;0.001685807;
1562328534;980031;1562328534;980044;1562328529;687403;2.780711e-05;-0.001790016;-0.001128555;
1562328534;980081;1562328534;980094;1562328529;692403;7.897044e-05;-0.001371483;0.001656351;
1562328534;980131;1562328534;980143;1562328529;697403;-0.00102145;-0.002219705;9.733449e-05;
1562328534;980181;1562328534;980193;1562328529;702403;0.001088159;-0.00172038;-0.0004296829;
1562328535;22473;1562328535;22491;1562328529;707403;0.000919025;-0.001922838;4.743025e-05;
1562328535;22561;1562328535;22576;1562328529;712403;5.409195e-05;-0.001045868;0.000385312;
1562328535;22630;1562328535;22647;1562328529;717403;-0.0006373496;-0.002417283;-0.0002872816;
1562328535;22704;1562328535;22720;1562328529;722403;-0.001062095;-0.002555497;-1.012567e-05;
1562328535;66074;1562328535;66093;1562328529;727403;-4.076216e-05;-0.002647297;0.0005821006;
1562328535;66173;1562328535;66189;1562328529;732403;0.001113174;-0.002605686;0.001889395;
1562328535;66241;1562328535;66259;1562328529;737403;-0.0009971091;-0.0019472;7.255015e-05;
1562328535;66314;1562328535;66331;1562328529;742403;-0.0005416778;-0.001286568;0.001813031;
1562328535;66383;1562328535;66400;1562328529;747403;0.0001091814;-0.001579656;0.0001859504;
1562328535;108707;1562328535;108726;1562328529;752403;-0.0002594855;-0.001153423;0.0007812297;
1562328535;108794;1562328535;108813;1562328529;757403;-0.0004431084;-0.002730348;1.809203e-05;
1562328535;108869;1562328535;108887;1562328529;762403;-0.0006038435;-0.002939586;2.776525e-05;
1562328535;108941;1562328535;108959;1562328529;767403;0.001173356;-0.001827048;0.001255264;
1562328535;152328;1562328535;152354;1562328529;772403;-0.0008634917;-0.001923312;-0.001199;
1562328535;152438;1562328535;152457;1562328529;777403;0.00026362;-0.001017457;0.0006662876;
1562328535;152513;1562328535;152529;1562328529;782403;-0.0001935021;-0.001157811;0.001096852;
1562328535;152582;1562328535;152599;1562328529;787403;-0.001142074;-0.002280676;0.001131154;
1562328535;152651;1562328535;152668;1562328529;792403;-0.0001022775;-0.002086073;0.001178564;
1562328535;152720;1562328535;152737;1562328529;797403;-0.0006018785;-0.002257155;0.0005428722;
1562328535;152789;1562328535;152805;1562328529;802403;-0.0002271138;-0.001393834;0.001798352;
1562328535;195110;1562328535;195133;1562328529;807403;-0.001393719;-0.002622496;0.001122357;
1562328535;195211;1562328535;195230;1562328529;812403;0.0006640178;-0.00101854;0.0008801116;
1562328535;195285;1562328535;195302;1562328529;817403;-0.001455861;-0.001925106;0.0003974808;
1562328535;195355;1562328535;195372;1562328529;822403;-0.0003573765;-0.001565378;-8.551172e-08;
1562328535;195427;1562328535;195443;1562328529;827403;0.0001824676;-0.0009070847;0.0004610312;
1562328535;195496;1562328535;195513;1562328529;832403;0.0003222271;-0.001932241;0.0002062968;
1562328535;237820;1562328535;237844;1562328529;837403;-0.001705962;-0.002836307;0.001024622;
1562328535;237914;1562328535;237932;1562328529;842403;-0.0003205417;-0.0006781517;0.0005879986;
1562328535;237992;1562328535;238008;1562328529;847403;-0.0002248413;-0.00169166;0.0006646059;
1562328535;281328;1562328535;281358;1562328529;852403;7.074595e-05;-0.001380389;0.0006959643;
1562328535;281412;1562328535;281422;1562328529;857403;-0.001991673;-0.001479254;0.0007380099;
1562328535;281457;1562328535;281468;1562328529;862403;-0.000548076;-0.002560864;0.000787531;
1562328535;281501;1562328535;281511;1562328529;867403;-0.0007373488;-0.002272399;0.001106939;
1562328535;281544;1562328535;281554;1562328529;872403;-0.0009558133;-0.002076652;0.001070509;
1562328535;323833;1562328535;323863;1562328529;877403;-0.0002957641;-0.002617139;0.0007867555;
1562328535;323935;1562328535;323962;1562328529;882403;-0.0001782335;-0.0008982886;0.0005969684;
1562328535;324027;1562328535;324042;1562328529;887403;-0.00130244;-0.002351733;0.0009333545;
1562328535;324094;1562328535;324111;1562328529;892403;-6.708608e-05;-0.001851493;0.0005006838;
1562328535;367520;1562328535;367550;1562328529;897403;-0.000325831;-0.001763131;0.001155735;
1562328535;367631;1562328535;367650;1562328529;902403;-0.000582607;-0.001360483;0.0006745973;
1562328535;367705;1562328535;367721;1562328529;907403;0.000132014;-0.00192764;-0.000201298;
1562328535;367773;1562328535;367791;1562328529;912403;-0.00136588;-0.001796707;0.000596152;
1562328535;367854;1562328535;367869;1562328529;917403;-5.75115e-05;-0.003059353;0.00082348;
1562328535;410188;1562328535;410224;1562328529;922403;-0.001255234;-0.002840248;0.0008123052;
1562328535;410317;1562328535;410332;1562328529;927403;-1.356305e-05;-0.002068736;-0.0003998103;
1562328535;410384;1562328535;410402;1562328529;932403;-8.610568e-05;-0.001495388;8.106336e-05;
1562328535;410454;1562328535;410482;1562328529;937403;-0.0002267945;-0.001975893;0.0009461645;
1562328535;453858;1562328535;453888;1562328529;942403;0.0005279696;-0.001448472;0.00147281;
1562328535;453975;1562328535;453990;1562328529;947403;-0.0001329314;-0.003072948;0.001027323;
1562328535;454043;1562328535;454060;1562328529;952403;0.0007510645;-0.0009902616;-0.0002552806;
1562328535;454113;1562328535;454130;1562328529;957403;0.0004475006;-0.001813271;-0.0001735916;
1562328535;454181;1562328535;454199;1562328529;962403;-0.00116817;-0.002930965;0.0007138082;
1562328535;496540;1562328535;496572;1562328529;967403;0.0004424514;-0.00228088;0.001366443;
1562328535;496747;1562328535;496765;1562328529;972403;-0.0003311193;-0.0004367566;-0.001006059;
1562328535;496823;1562328535;496840;1562328529;977403;-0.0003719098;-0.002167065;-0.000881518;
1562328535;496896;1562328535;496913;1562328529;982403;-0.0007619374;-0.001211433;0.001568496;
1562328535;496969;1562328535;496985;1562328529;987403;-0.000690468;-0.002213757;0.0005044587;
1562328535;539312;1562328535;539334;1562328529;992403;6.777497e-05;-0.002161673;0.000550713;
1562328535;539396;1562328535;539416;1562328529;997403;-0.0006563739;-0.001576186;0.0006467262;
1562328535;539469;1562328535;539486;1562328530;2403;0.0002782707;-0.002116004;0.001830766;
1562328535;582876;1562328535;582894;1562328530;7403;0.001098057;-0.002013202;0.0002366196;
1562328535;582940;1562328535;582953;1562328530;12403;0.0003243142;-0.002800051;-0.0001511149;
1562328535;582994;1562328535;583007;1562328530;17403;0.0007285348;-0.001846785;0.001234798;
1562328535;583043;1562328535;583055;1562328530;22403;-0.0008624122;-0.00239232;0.0005689734;
1562328535;583093;1562328535;583105;1562328530;27403;-0.0003002763;-0.001935594;0.001052359;
1562328535;583142;1562328535;583154;1562328530;32403;0.000200706;-0.0004954527;0.0001420744;
1562328535;625455;1562328535;625478;1562328530;37403;-0.001697588;-0.002820314;0.0009523646;
1562328535;625534;1562328535;625554;1562328530;42403;-9.423037e-05;-0.001500734;-0.0003059615;
1562328535;625621;1562328535;625636;1562328530;47403;-0.0008946213;-0.001003438;-0.0005150441;
1562328535;625693;1562328535;625710;1562328530;52403;-0.000721153;-0.001114692;-0.0004877861;
1562328535;668038;1562328535;668059;1562328530;57403;-0.0004510946;-0.00135927;-0.0003665528;
1562328535;668128;1562328535;668150;1562328530;62403;-0.001052942;-0.001553969;0.001227217;
1562328535;668209;1562328535;668226;1562328530;67403;0.0001858386;-0.001589377;-0.0006991782;
1562328535;711583;1562328535;711613;1562328530;72403;-0.0002720793;-0.001844054;0.000673538;
1562328535;711691;1562328535;711709;1562328530;77403;0.0001185525;-0.002073054;-0.0002618252;
1562328535;711763;1562328535;711781;1562328530;82403;-7.130669e-06;-0.001928335;-0.0005198385;
1562328535;711833;1562328535;711851;1562328530;87403;0.000254173;-0.002166507;0.0003148913;
1562328535;711907;1562328535;711924;1562328530;92403;-4.358515e-05;-0.002131889;0.000177518;
1562328535;711976;1562328535;711994;1562328530;97403;-0.0005136241;-0.002234295;-0.0004786942;
1562328535;754283;1562328535;754310;1562328530;102403;0.0002070055;-0.002213075;0.0001291969;
1562328535;754387;1562328535;754402;1562328530;107403;-0.001448494;-0.001471737;0.0002416716;
1562328535;754455;1562328535;754470;1562328530;112403;-0.0009795323;-0.002434771;0.00166555;
1562328535;754515;1562328535;754529;1562328530;117403;0.0002258065;-0.003018115;0.0002352321;
1562328535;797873;1562328535;797892;1562328530;122403;0.0007140646;-0.002141874;-0.000221109;
1562328535;797947;1562328535;797960;1562328530;127403;-0.0004496684;-0.001310926;0.0004967808;
1562328535;797998;1562328535;798011;1562328530;132403;6.029766e-05;-0.002416392;0.0002743115;
1562328535;798047;1562328535;798060;1562328530;137403;-0.001138475;-0.002561728;0.001923715;
1562328535;798098;1562328535;798110;1562328530;142403;-8.932374e-05;-0.0005742595;0.0002276545;
1562328535;798147;1562328535;798159;1562328530;147403;-9.150034e-05;-0.0028242;5.053704e-05;
1562328535;840392;1562328535;840404;1562328530;152403;0.0002477881;-0.001180285;0.001353338;
1562328535;840440;1562328535;840448;1562328530;157403;5.311161e-05;-0.00148136;0.0003147046;
1562328535;840478;1562328535;840491;1562328530;162403;-0.000815733;-0.00213335;0.0001820227;
1562328535;840519;1562328535;840526;1562328530;167403;-0.0007241941;-0.001254575;0.0004424173;
1562328535;883883;1562328535;883917;1562328530;172403;-0.0001788857;-0.0006307933;0.00102751;
1562328535;883977;1562328535;883990;1562328530;177403;-0.0002329047;-0.001934465;-5.013746e-05;
1562328535;884028;1562328535;884040;1562328530;182403;-0.001590457;-0.001103203;0.0002567395;
1562328535;884078;1562328535;884090;1562328530;187403;0.0002975549;-0.001512066;0.0008416472;
1562328535;926346;1562328535;926372;1562328530;192403;0.0006347531;-0.002403756;0.001440368;
1562328535;926418;1562328535;926427;1562328530;197403;0.0002358841;-0.002666716;-0.0006742126;
1562328535;926456;1562328535;926465;1562328530;202403;0.0005342513;-0.001255358;0.0009100644;
1562328535;926493;1562328535;926502;1562328530;207403;0.0001378452;-0.001842572;0.000430227;
1562328535;926530;1562328535;926538;1562328530;212403;-0.0001378265;-0.00102626;0.000999536;
1562328535;969859;1562328535;969891;1562328530;217403;-0.000977437;-0.001895186;0.0005778144;
1562328535;969950;1562328535;969963;1562328530;222403;-0.000904815;-0.001963429;0.0003345749;
1562328535;969999;1562328535;970012;1562328530;227403;-0.001236392;-0.001679193;0.0001311989;
1562328535;970054;1562328535;970067;1562328530;232403;-0.0006176199;-0.002043222;0.000481508;
1562328536;12384;1562328536;12413;1562328530;237403;0.000634458;-0.001959142;0.0007684787;
1562328536;12475;1562328536;12487;1562328530;242403;-0.0003248672;-0.001434115;0.001117234;
1562328536;12525;1562328536;12538;1562328530;247403;-0.0004017099;-0.002497348;4.966406e-05;
1562328536;12575;1562328536;12588;1562328530;252403;-0.0001574913;-0.002769881;0.001928294;
1562328536;55955;1562328536;55986;1562328530;257403;-0.0003587487;-0.001445829;8.850617e-05;
1562328536;56047;1562328536;56060;1562328530;262403;-0.0003216181;-0.001386439;-1.46556e-05;
1562328536;56097;1562328536;56110;1562328530;267403;-0.0002319118;-0.001292223;0.0007626836;
1562328536;56161;1562328536;56174;1562328530;272403;-0.001343637;-0.0004410405;0.0008942812;
1562328536;98488;1562328536;98519;1562328530;277403;0.0006283132;-0.000152574;0.001807127;
1562328536;98580;1562328536;98593;1562328530;282403;-0.001021787;-0.001819481;-0.0007219682;
1562328536;98637;1562328536;98651;1562328530;287403;0.0005125936;-0.003081865;-0.0006602777;
1562328536;98690;1562328536;98702;1562328530;292403;0.0007587977;-0.001526492;0.0009613433;
1562328536;98739;1562328536;98751;1562328530;297403;-0.0003759273;-0.001367172;-0.0002803082;
1562328536;98788;1562328536;98801;1562328530;302403;-0.0005063004;-0.001481479;0.001854583;
1562328536;98837;1562328536;98849;1562328530;307403;0.001257465;-0.001678268;-0.00110876;
1562328536;142217;1562328536;142232;1562328530;312403;-0.0006724072;-0.002019747;0.001088456;
1562328536;142277;1562328536;142288;1562328530;317403;-0.0005753408;-0.001811189;0.000150021;
1562328536;142324;1562328536;142336;1562328530;322403;-0.001818473;-0.001849713;-0.0001761681;
1562328536;142377;1562328536;142389;1562328530;327403;-0.001123958;-0.001816093;0.001313222;
1562328536;184720;1562328536;184748;1562328530;332403;-0.0008969475;-0.001550493;0.0006469401;
1562328536;184817;1562328536;184832;1562328530;337403;-0.001498346;-0.00188404;0.001876765;
1562328536;184885;1562328536;184900;1562328530;342403;-0.002114107;-0.001364105;0.0006278468;
1562328536;184954;1562328536;184968;1562328530;347403;0.001033179;-0.001497666;0.0005556733;
1562328536;228294;1562328536;228311;1562328530;352403;-0.0003086211;-0.002113093;0.0003554484;
1562328536;228359;1562328536;228372;1562328530;357403;-0.001412979;-0.00201616;-0.0001961188;
1562328536;228410;1562328536;228422;1562328530;362403;0.0006835992;-0.00181892;0.001144481;
1562328536;228464;1562328536;228475;1562328530;367403;0.0003904963;-0.001187534;-0.000288338;
1562328536;270690;1562328536;270705;1562328530;372403;0.0004148931;-0.001892817;0.0007339125;
1562328536;270767;1562328536;270778;1562328530;377403;-0.00055967;-0.001419303;-2.221163e-05;
1562328536;270816;1562328536;270827;1562328530;382403;0.001561161;-0.002270646;-0.0004467107;
1562328536;270865;1562328536;270876;1562328530;387403;-0.0004278099;-0.002322184;0.001276883;
1562328536;270912;1562328536;270924;1562328530;392403;-0.0007379855;-0.002340066;0.0009932094;
1562328536;270961;1562328536;270972;1562328530;397403;-0.0005405105;-0.0009532914;0.0001293133;
1562328536;314297;1562328536;314323;1562328530;402403;7.975185e-05;-0.001646485;5.373364e-05;
1562328536;314371;1562328536;314380;1562328530;407403;-0.0006871302;-0.001566756;-0.000769703;
1562328536;314402;1562328536;314410;1562328530;412403;0.0001175102;-0.002503357;-6.763078e-05;
1562328536;356690;1562328536;356706;1562328530;417403;-0.001271463;-0.001058843;-4.281951e-05;
1562328536;356781;1562328536;356793;1562328530;422403;-0.000950592;-0.002034485;-0.0006952172;
1562328536;356832;1562328536;356845;1562328530;427403;0.0005891404;-0.001918264;0.0005986554;
1562328536;356882;1562328536;356896;1562328530;432403;-0.0003248499;-0.001565306;-0.0002910565;
1562328536;356934;1562328536;356946;1562328530;437403;-0.0004527681;-0.0008389033;0.001868627;
1562328536;356984;1562328536;356996;1562328530;442403;4.085183e-05;-0.00215389;0.0009137504;
1562328536;400331;1562328536;400355;1562328530;447403;-0.0007973275;-0.002259291;-3.194251e-05;
1562328536;400444;1562328536;400462;1562328530;452403;-5.501901e-05;-0.0007687854;0.0004188105;
1562328536;400550;1562328536;400566;1562328530;457403;-0.001185962;-0.002020557;0.0002214621;
1562328536;442881;1562328536;442903;1562328530;462403;-0.0008887801;-0.00242265;7.900692e-05;
1562328536;442985;1562328536;443002;1562328530;467403;-0.0004483366;-0.0005104431;-0.0001917918;
1562328536;443054;1562328536;443071;1562328530;472403;0.0005355025;-0.002165884;0.001520808;
1562328536;443124;1562328536;443140;1562328530;477403;0.0007200447;-0.001676643;-3.752319e-05;
1562328536;443191;1562328536;443209;1562328530;482403;-0.0008185476;-0.001782934;-0.0003690262;
1562328536;443261;1562328536;443278;1562328530;487403;0.0004693884;-0.0009045804;0.001322381;
1562328536;486655;1562328536;486685;1562328530;492403;-0.0001800653;-0.001064401;0.000355115;
1562328536;486743;1562328536;486756;1562328530;497403;-0.0005666675;-0.00253121;0.0009422193;
1562328536;486792;1562328536;486805;1562328530;502403;-0.0002835023;-0.001384718;0.0004905126;
1562328536;486842;1562328536;486854;1562328530;507403;-0.001225039;-0.003062185;-0.0004631028;
1562328536;486898;1562328536;486912;1562328530;512403;-0.001438785;-0.002855442;0.001341881;
1562328536;486950;1562328536;486962;1562328530;517403;-0.0004826465;-0.001794848;-4.131567e-05;
1562328536;529274;1562328536;529302;1562328530;522403;-0.001055629;-0.001265091;0.001087308;
1562328536;529358;1562328536;529370;1562328530;527403;-0.001064952;-0.002308153;0.0006754269;
1562328536;529409;1562328536;529422;1562328530;532403;-0.0008631855;-0.002246609;-0.0003944841;
1562328536;529459;1562328536;529472;1562328530;537403;-0.0002856326;-0.000706096;0.000979825;
1562328536;572838;1562328536;572862;1562328530;542403;0.0008024887;-0.001911634;0.0009713408;
1562328536;572914;1562328536;572926;1562328530;547403;-0.0003125475;-0.001705011;0.0005675946;
1562328536;572964;1562328536;572977;1562328530;552403;-0.0004128914;-0.001070316;0.0001774994;
1562328536;573019;1562328536;573037;1562328530;557403;0.0009180557;-0.001147568;0.0005798522;
1562328536;573096;1562328536;573113;1562328530;562403;-0.001122847;-0.001285861;-8.891237e-05;
1562328536;615442;1562328536;615476;1562328530;567403;-0.0001878435;-0.003025729;-2.402957e-05;
1562328536;615535;1562328536;615548;1562328530;572403;-0.001312185;-0.001580181;0.0003189982;
1562328536;615585;1562328536;615598;1562328530;577403;-0.0005084278;-0.001640527;0.000608429;
1562328536;615640;1562328536;615653;1562328530;582403;0.0002608741;-0.002362265;0.002287898;
1562328536;658984;1562328536;659013;1562328530;587403;-0.001252643;-0.001593284;-0.0006913377;
1562328536;659078;1562328536;659095;1562328530;592403;0.0005350726;-0.002530788;0.0008251063;
1562328536;659140;1562328536;659157;1562328530;597403;-0.0002427756;-0.002628806;0.0004319378;
1562328536;659204;1562328536;659221;1562328530;602403;-0.002908706;-0.002082172;0.0009032194;
1562328536;659268;1562328536;659285;1562328530;607403;-0.001157214;-0.003622112;-0.0003819336;
1562328536;659333;1562328536;659350;1562328530;612403;-0.001777874;-0.002852447;0.001068803;
1562328536;701669;1562328536;701693;1562328530;617403;0.0007902977;-0.002502952;0.0009131627;
1562328536;701743;1562328536;701757;1562328530;622403;-0.0008001331;-0.004603701;0.0006855158;
1562328536;701805;1562328536;701818;1562328530;627403;0.001800136;-0.002358694;0.0002972641;
1562328536;701861;1562328536;701874;1562328530;632403;0.0004938921;-0.003885736;-0.000749224;
1562328536;744174;1562328536;744193;1562328530;637403;-0.002567159;-0.002356551;-2.221914e-05;
1562328536;744244;1562328536;744253;1562328530;642403;-0.003489344;-0.003068381;0.0009111728;
1562328536;744305;1562328536;744314;1562328530;647403;-0.004561801;-0.002273364;0.0004805363;
1562328536;744344;1562328536;744355;1562328530;652403;-0.003652785;-0.001683267;0.0005626682;
1562328536;744386;1562328536;744402;1562328530;657403;-0.002984761;-0.002252568;-0.0001787016;
