sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;latitude;longitude;
1562328586;875608;1562328586;875620;1562328586;875603;57.719262546;11.956990335;
1562328586;915739;1562328586;915759;1562328586;915732;57.719269991;11.956979293;
1562328586;955894;1562328586;955907;1562328586;955889;57.719269991;11.956979293;
1562328586;996025;1562328586;996039;1562328586;996019;57.719271209;11.956977053;
1562328587;36173;1562328587;36191;1562328587;36166;57.719272502;11.956975761;
1562328587;76328;1562328587;76346;1562328587;76323;57.719272502;11.956975761;
1562328587;116463;1562328587;116476;1562328587;116459;57.719272502;11.956975761;
1562328587;156605;1562328587;156618;1562328587;156601;57.719273746;11.956973559;
1562328587;196737;1562328587;196750;1562328587;196732;57.719273746;11.956973559;
1562328587;236869;1562328587;236882;1562328587;236864;57.719274996;11.956971384;
1562328587;277014;1562328587;277027;1562328587;277009;57.719274996;11.956971384;
1562328587;317179;1562328587;317196;1562328587;317171;57.719274996;11.956971384;
1562328587;357355;1562328587;357367;1562328587;357351;57.719274996;11.956971384;
1562328587;397503;1562328587;397515;1562328587;397499;57.719281495;11.956962276;
1562328587;437654;1562328587;437668;1562328587;437648;57.719281495;11.956962276;
1562328587;477808;1562328587;477820;1562328587;477803;57.719282779;11.956960521;
1562328587;517958;1562328587;517976;1562328587;517952;57.719282779;11.956960521;
1562328587;558139;1562328587;558151;1562328587;558134;57.719282779;11.956960521;
1562328587;598284;1562328587;598297;1562328587;598279;57.719293325;11.956945715;
1562328587;638434;1562328587;638447;1562328587;638429;57.719294641;11.956943568;
1562328587;678591;1562328587;678604;1562328587;678585;57.719294641;11.956943568;
1562328587;718756;1562328587;718774;1562328587;718748;57.719294641;11.956943568;
1562328587;758934;1562328587;758946;1562328587;758930;57.719296008;11.956942046;
1562328587;799094;1562328587;799109;1562328587;799088;57.719296008;11.956942046;
1562328587;839253;1562328587;839272;1562328587;839248;57.719297331;11.956939897;
1562328587;879437;1562328587;879455;1562328587;879431;57.719297331;11.956939897;
1562328587;919629;1562328587;919648;1562328587;919621;57.719298655;11.956938098;
1562328587;959815;1562328587;959833;1562328587;959810;57.719299959;11.956935981;
1562328588;13;1562328588;32;1562328588;5;57.719299959;11.956935981;
1562328588;40202;1562328588;40216;1562328588;40196;57.719301267;11.95693385;
1562328588;80361;1562328588;80380;1562328588;80355;57.719301267;11.95693385;
1562328588;120559;1562328588;120582;1562328588;120549;57.719305223;11.956927908;
1562328588;160728;1562328588;160744;1562328588;160722;57.719305223;11.956927908;
1562328588;200892;1562328588;200911;1562328588;200885;57.71930654;11.956925803;
1562328588;241085;1562328588;241103;1562328588;241080;57.71930654;11.956925803;
1562328588;281257;1562328588;281271;1562328588;281252;57.71930654;11.956925803;
1562328588;321404;1562328588;321417;1562328588;321400;57.71930654;11.956925803;
1562328588;361548;1562328588;361561;1562328588;361543;57.719314545;11.956913291;
1562328588;401699;1562328588;401718;1562328588;401692;57.719315845;11.956910474;
1562328588;441885;1562328588;441905;1562328588;441877;57.719315845;11.956910474;
1562328588;482066;1562328588;482085;1562328588;482059;57.719317206;11.956908443;
1562328588;522243;1562328588;522260;1562328588;522237;57.719317206;11.956908443;
1562328588;562415;1562328588;562432;1562328588;562409;57.71931857;11.956906384;
1562328588;602587;1562328588;602604;1562328588;602582;57.71931857;11.956906384;
1562328588;642768;1562328588;642785;1562328588;642762;57.71931857;11.956906384;
1562328588;682928;1562328588;682946;1562328588;682921;57.71931857;11.956906384;
1562328588;723116;1562328588;723135;1562328588;723110;57.71932968;11.956891083;
1562328588;763296;1562328588;763315;1562328588;763289;57.719331083;11.95688916;
1562328588;803478;1562328588;803495;1562328588;803472;57.719331083;11.95688916;
1562328588;843646;1562328588;843669;1562328588;843639;57.719332473;11.956887442;
1562328588;883824;1562328588;883842;1562328588;883816;57.719332473;11.956887442;
1562328588;924003;1562328588;924017;1562328588;923996;57.719332473;11.956887442;
1562328588;964151;1562328588;964172;1562328588;964146;57.719333878;11.956885512;
1562328589;4296;1562328589;4313;1562328589;4289;57.71933528;11.956883588;
1562328589;44446;1562328589;44463;1562328589;44439;57.71933528;11.956883588;
1562328589;84616;1562328589;84633;1562328589;84608;57.719336641;11.956881854;
1562328589;124802;1562328589;124821;1562328589;124795;57.719336641;11.956881854;
1562328589;164984;1562328589;165002;1562328589;164978;57.719340793;11.956876242;
1562328589;205136;1562328589;205154;1562328589;205130;57.719342173;11.956874258;
1562328589;245315;1562328589;245329;1562328589;245310;57.719342173;11.956874258;
1562328589;285461;1562328589;285481;1562328589;285454;57.719342173;11.956874258;
1562328589;325636;1562328589;325655;1562328589;325631;57.719342173;11.956874258;
1562328589;365828;1562328589;365847;1562328589;365821;57.719348879;11.956864576;
1562328589;406012;1562328589;406031;1562328589;406005;57.719348879;11.956864576;
1562328589;446190;1562328589;446207;1562328589;446184;57.719349992;11.95686201;
1562328589;486360;1562328589;486379;1562328589;486353;57.719349992;11.95686201;
1562328589;526537;1562328589;526555;1562328589;526531;57.719349992;11.95686201;
1562328589;566710;1562328589;566731;1562328589;566703;57.719349992;11.95686201;
1562328589;606904;1562328589;606915;1562328589;606900;57.719352681;11.956857866;
1562328589;647030;1562328589;647041;1562328589;647027;57.719364058;11.956839313;
1562328589;687155;1562328589;687166;1562328589;687152;57.719364058;11.956839313;
1562328589;727280;1562328589;727291;1562328589;727276;57.719365278;11.956837328;
1562328589;767419;1562328589;767430;1562328589;767415;57.719366641;11.956835329;
1562328589;807548;1562328589;807560;1562328589;807545;57.719366641;11.956835329;
1562328589;847708;1562328589;847726;1562328589;847702;57.719368017;11.956833387;
1562328589;887888;1562328589;887907;1562328589;887882;57.719368017;11.956833387;
1562328589;928074;1562328589;928093;1562328589;928060;57.71936913;11.956831646;
1562328589;968251;1562328589;968263;1562328589;968247;57.71936913;11.956831646;
1562328590;8401;1562328590;8414;1562328590;8396;57.719370536;11.95682979;
1562328590;48552;1562328590;48565;1562328590;48548;57.719370536;11.95682979;
1562328590;88691;1562328590;88704;1562328590;88687;57.719370536;11.95682979;
1562328590;128849;1562328590;128863;1562328590;128845;57.719371934;11.956827789;
1562328590;168997;1562328590;169011;1562328590;168992;57.719373374;11.956826031;
1562328590;209148;1562328590;209167;1562328590;209141;57.719373374;11.956826031;
1562328590;249327;1562328590;249346;1562328590;249319;57.719374827;11.95682432;
1562328590;289504;1562328590;289524;1562328590;289496;57.719374827;11.95682432;
1562328590;329724;1562328590;329743;1562328590;329717;57.719374827;11.95682432;
1562328590;369903;1562328590;369922;1562328590;369897;57.71938235;11.95681588;
1562328590;410078;1562328590;410096;1562328590;410073;57.71938235;11.95681588;
1562328590;450253;1562328590;450270;1562328590;450246;57.71938387;11.9568131;
1562328590;490431;1562328590;490448;1562328590;490425;57.71938387;11.9568131;
1562328590;530627;1562328590;530645;1562328590;530620;57.719385436;11.956811914;
1562328590;570822;1562328590;570839;1562328590;570817;57.719385436;11.956811914;
1562328590;610989;1562328590;611006;1562328590;610983;57.719390499;11.956807841;
1562328590;651162;1562328590;651178;1562328590;651157;57.719390499;11.956807841;
1562328590;691337;1562328590;691355;1562328590;691331;57.719390499;11.956807841;
1562328590;731514;1562328590;731531;1562328590;731507;57.719390499;11.956807841;
1562328590;771702;1562328590;771727;1562328590;771695;57.719406495;11.956799702;
1562328590;811893;1562328590;811912;1562328590;811885;57.719406495;11.956799702;
1562328590;852090;1562328590;852108;1562328590;852082;57.719408121;11.956799567;
1562328590;892278;1562328590;892297;1562328590;892271;57.719408121;11.956799567;
1562328590;932467;1562328590;932485;1562328590;932462;57.719410018;11.956799022;
1562328590;972618;1562328590;972631;1562328590;972613;57.719410018;11.956799022;
1562328591;12761;1562328591;12773;1562328591;12756;57.719411639;11.956799044;
1562328591;52945;1562328591;52966;1562328591;52937;57.719411639;11.956799044;
1562328591;93132;1562328591;93149;1562328591;93126;57.719413461;11.956798719;
1562328591;133284;1562328591;133305;1562328591;133277;57.719415062;11.956798892;
1562328591;173468;1562328591;173481;1562328591;173464;57.719415062;11.956798892;
1562328591;213624;1562328591;213643;1562328591;213617;57.719416653;11.956799134;
1562328591;253809;1562328591;253824;1562328591;253803;57.719416653;11.956799134;
1562328591;293985;1562328591;293997;1562328591;293980;57.719416653;11.956799134;
1562328591;334139;1562328591;334151;1562328591;334133;57.719416653;11.956799134;
1562328591;374290;1562328591;374303;1562328591;374285;57.719421592;11.956800071;
1562328591;414440;1562328591;414454;1562328591;414435;57.719421592;11.956800071;
1562328591;454614;1562328591;454632;1562328591;454607;57.719421592;11.956800071;
1562328591;494795;1562328591;494807;1562328591;494790;57.719434821;11.956806927;
1562328591;534953;1562328591;534973;1562328591;534946;57.719434821;11.956806927;
1562328591;575137;1562328591;575151;1562328591;575131;57.719436412;11.95680774;
1562328591;615299;1562328591;615317;1562328591;615292;57.719436412;11.95680774;
1562328591;655477;1562328591;655488;1562328591;655473;57.719437725;11.956808993;
1562328591;695625;1562328591;695636;1562328591;695620;57.719437725;11.956808993;
1562328591;735755;1562328591;735766;1562328591;735750;57.719439018;11.956810305;
1562328591;775889;1562328591;775909;1562328591;775882;57.719440261;11.956811878;
1562328591;816074;1562328591;816087;1562328591;816069;57.719440261;11.956811878;
1562328591;856219;1562328591;856231;1562328591;856215;57.719441498;11.95681331;
1562328591;896364;1562328591;896376;1562328591;896359;57.719441498;11.95681331;
1562328591;936508;1562328591;936520;1562328591;936503;57.719441498;11.95681331;
1562328591;976644;1562328591;976658;1562328591;976640;57.719443003;11.956814377;
1562328592;16790;1562328592;16802;1562328592;16785;57.719443003;11.956814377;
1562328592;56941;1562328592;56952;1562328592;56936;57.719443003;11.956814377;
1562328592;97073;1562328592;97085;1562328592;97069;57.719443003;11.956814377;
1562328592;137232;1562328592;137246;1562328592;137227;57.719453699;11.956834666;
1562328592;177379;1562328592;177392;1562328592;177374;57.719453699;11.956834666;
1562328592;217537;1562328592;217549;1562328592;217531;57.719454453;11.956836721;
1562328592;257688;1562328592;257706;1562328592;257681;57.719454453;11.956836721;
1562328592;297862;1562328592;297879;1562328592;297854;57.719454677;11.956838829;
1562328592;338031;1562328592;338048;1562328592;338024;57.719455354;11.956840962;
1562328592;378198;1562328592;378210;1562328592;378193;57.719455354;11.956840962;
1562328592;418338;1562328592;418349;1562328592;418333;57.719455951;11.956843147;
1562328592;458465;1562328592;458475;1562328592;458461;57.719455951;11.956843147;
1562328592;498606;1562328592;498621;1562328592;498596;57.719455951;11.956843147;
1562328592;538759;1562328592;538773;1562328592;538752;57.719456542;11.956845337;
1562328592;578897;1562328592;578912;1562328592;578886;57.719456542;11.956845337;
1562328592;619030;1562328592;619048;1562328592;619021;57.719457102;11.956847563;
1562328592;659191;1562328592;659208;1562328592;659183;57.719457102;11.956847563;
1562328592;699326;1562328592;699347;1562328592;699315;57.719457629;11.956849937;
1562328592;739505;1562328592;739518;1562328592;739498;57.719457629;11.956849937;
1562328592;779644;1562328592;779662;1562328592;779637;57.719458468;11.956854553;
1562328592;819820;1562328592;819839;1562328592;819810;57.719458468;11.956854553;
1562328592;859998;1562328592;860012;1562328592;859993;57.719460668;11.956876419;
1562328592;900151;1562328592;900165;1562328592;900146;57.71946046;11.956878922;
1562328592;940295;1562328592;940306;1562328592;940291;57.71946046;11.956878922;
1562328592;980417;1562328592;980428;1562328592;980413;57.719460537;11.956881409;
1562328593;20565;1562328593;20578;1562328593;20561;57.719460537;11.956881409;
1562328593;60712;1562328593;60727;1562328593;60705;57.719460537;11.956881409;
1562328593;100844;1562328593;100858;1562328593;100836;57.719460589;11.956883904;
1562328593;140981;1562328593;140993;1562328593;140977;57.719460589;11.956883904;
1562328593;181119;1562328593;181130;1562328593;181115;57.719460265;11.956886498;
1562328593;221245;1562328593;221256;1562328593;221241;57.719460273;11.956889042;
1562328593;261370;1562328593;261382;1562328593;261366;57.719460273;11.956889042;
1562328593;301492;1562328593;301506;1562328593;301487;57.71945985;11.956891525;
1562328593;341636;1562328593;341650;1562328593;341633;57.71945985;11.956891525;
1562328593;381762;1562328593;381773;1562328593;381758;57.71945981;11.956894088;
1562328593;421879;1562328593;421890;1562328593;421876;57.71945981;11.956894088;
1562328593;461994;1562328593;462007;1562328593;461989;57.719459753;11.956896677;
1562328593;502118;1562328593;502130;1562328593;502114;57.719459753;11.956896677;
1562328593;542239;1562328593;542249;1562328593;542236;57.719456287;11.956923127;
1562328593;582352;1562328593;582366;1562328593;582348;57.719456287;11.956923127;
1562328593;622492;1562328593;622510;1562328593;622487;57.719456287;11.956923127;
1562328593;662638;1562328593;662649;1562328593;662635;57.71945572;11.956925808;
1562328593;702766;1562328593;702783;1562328593;702761;57.71945572;11.956925808;
1562328593;742925;1562328593;742938;1562328593;742921;57.719455487;11.956928653;
1562328593;783052;1562328593;783070;1562328593;783046;57.719454943;11.956931305;
1562328593;823200;1562328593;823212;1562328593;823195;57.719454943;11.956931305;
1562328593;863327;1562328593;863339;1562328593;863322;57.719454689;11.956934202;
1562328593;903451;1562328593;903461;1562328593;903447;57.719454689;11.956934202;
1562328593;943575;1562328593;943587;1562328593;943569;57.719454412;11.956937103;
1562328593;983719;1562328593;983732;1562328593;983714;57.719454412;11.956937103;
1562328594;23896;1562328594;23915;1562328594;23889;57.71945389;11.956939947;
1562328594;64072;1562328594;64085;1562328594;64067;57.71945389;11.956939947;
1562328594;104217;1562328594;104236;1562328594;104211;57.719453587;11.956942894;
1562328594;144366;1562328594;144377;1562328594;144363;57.719453072;11.95694568;
1562328594;184490;1562328594;184500;1562328594;184486;57.719453072;11.95694568;
1562328594;224604;1562328594;224617;1562328594;224600;57.719453072;11.95694568;
1562328594;264742;1562328594;264754;1562328594;264737;57.719453072;11.95694568;
1562328594;304900;1562328594;304912;1562328594;304895;57.719450134;11.956966765;
1562328594;345046;1562328594;345066;1562328594;345040;57.719450134;11.956966765;
1562328594;385227;1562328594;385245;1562328594;385219;57.719449167;11.956969868;
1562328594;425404;1562328594;425422;1562328594;425398;57.719449167;11.956969868;
1562328594;465584;1562328594;465601;1562328594;465577;57.71944878;11.956973042;
1562328594;505765;1562328594;505783;1562328594;505758;57.719448173;11.956975987;
1562328594;545947;1562328594;545966;1562328594;545940;57.719448173;11.956975987;
1562328594;586129;1562328594;586147;1562328594;586122;57.719447766;11.956979215;
1562328594;626307;1562328594;626322;1562328594;626301;57.719447766;11.956979215;
1562328594;666468;1562328594;666479;1562328594;666464;57.719447766;11.956979215;
1562328594;706613;1562328594;706625;1562328594;706608;57.719443633;11.957005203;
1562328594;746732;1562328594;746744;1562328594;746727;57.719443633;11.957005203;
1562328594;786878;1562328594;786896;1562328594;786871;57.71944301;11.957008367;
1562328594;827058;1562328594;827075;1562328594;827051;57.71944301;11.957008367;
1562328594;867236;1562328594;867254;1562328594;867230;57.719442602;11.957011833;
1562328594;907387;1562328594;907399;1562328594;907382;57.719442602;11.957011833;
1562328594;947515;1562328594;947526;1562328594;947512;57.719442192;11.957015324;
1562328594;987641;1562328594;987654;1562328594;987637;57.719442192;11.957015324;
1562328595;27777;1562328595;27796;1562328595;27772;57.719441582;11.957018766;
1562328595;67937;1562328595;67952;1562328595;67932;57.719441582;11.957018766;
1562328595;108087;1562328595;108105;1562328595;108082;57.719441166;11.957022309;
1562328595;148263;1562328595;148282;1562328595;148257;57.719441166;11.957022309;
1562328595;188425;1562328595;188443;1562328595;188418;57.71944061;11.957025732;
1562328595;228591;1562328595;228609;1562328595;228586;57.71944061;11.957025732;
1562328595;268764;1562328595;268781;1562328595;268759;57.719439249;11.957036669;
1562328595;308920;1562328595;308936;1562328595;308914;57.719439249;11.957036669;
1562328595;349067;1562328595;349080;1562328595;349063;57.719439249;11.957036669;
1562328595;389192;1562328595;389204;1562328595;389188;57.719437485;11.957051348;
1562328595;429319;1562328595;429330;1562328595;429315;57.719437485;11.957051348;
1562328595;469447;1562328595;469463;1562328595;469443;57.719437485;11.957051348;
1562328595;509599;1562328595;509617;1562328595;509593;57.719437485;11.957051348;
1562328595;549763;1562328595;549782;1562328595;549756;57.719437485;11.957051348;
1562328595;589927;1562328595;589943;1562328595;589921;57.719435136;11.957070754;
1562328595;630084;1562328595;630095;1562328595;630080;57.719435136;11.957070754;
1562328595;670213;1562328595;670232;1562328595;670206;57.719434622;11.957074773;
1562328595;710380;1562328595;710398;1562328595;710374;57.719434622;11.957074773;
1562328595;750563;1562328595;750574;1562328595;750559;57.719434622;11.957074773;
1562328595;790698;1562328595;790711;1562328595;790693;57.719432484;11.957103423;
1562328595;830844;1562328595;830855;1562328595;830840;57.719432478;11.957107542;
1562328595;870978;1562328595;870999;1562328595;870972;57.719432478;11.957107542;
1562328595;911164;1562328595;911184;1562328595;911157;57.71943252;11.95711164;
1562328595;951363;1562328595;951380;1562328595;951357;57.71943252;11.95711164;
1562328595;991545;1562328595;991568;1562328595;991530;57.719432265;11.957116236;
1562328596;31730;1562328596;31750;1562328596;31724;57.719432265;11.957116236;
1562328596;71921;1562328596;71934;1562328596;71916;57.719432265;11.957116236;
1562328596;112067;1562328596;112081;1562328596;112062;57.719432397;11.957120326;
1562328596;152209;1562328596;152221;1562328596;152205;57.719432397;11.957120326;
1562328596;192332;1562328596;192345;1562328596;192328;57.719432321;11.957124952;
1562328596;232460;1562328596;232473;1562328596;232454;57.719432321;11.957124952;
1562328596;272586;1562328596;272599;1562328596;272581;57.71943328;11.957141872;
1562328596;312717;1562328596;312733;1562328596;312712;57.719433481;11.957146602;
1562328596;352870;1562328596;352884;1562328596;352865;57.719433481;11.957146602;
1562328596;393023;1562328596;393036;1562328596;393017;57.719433936;11.957150687;
1562328596;433188;1562328596;433206;1562328596;433180;57.719433936;11.957150687;
1562328596;473357;1562328596;473370;1562328596;473353;57.719437795;11.957180642;
1562328596;513505;1562328596;513523;1562328596;513498;57.719437795;11.957180642;
1562328596;553691;1562328596;553709;1562328596;553684;57.719438595;11.957184542;
1562328596;593898;1562328596;593918;1562328596;593891;57.719438595;11.957184542;
1562328596;634085;1562328596;634104;1562328596;634078;57.71943931;11.957189149;
1562328596;674253;1562328596;674271;1562328596;674247;57.71943931;11.957189149;
1562328596;714423;1562328596;714436;1562328596;714419;57.719440203;11.957192996;
1562328596;754562;1562328596;754587;1562328596;754557;57.719440203;11.957192996;
1562328596;794736;1562328596;794755;1562328596;794730;57.71944114;11.957196824;
1562328596;834910;1562328596;834929;1562328596;834904;57.71944114;11.957196824;
1562328596;875065;1562328596;875092;1562328596;875059;57.719442055;11.957200835;
1562328596;915235;1562328596;915248;1562328596;915231;57.719442055;11.957200835;
1562328596;955389;1562328596;955409;1562328596;955381;57.719442055;11.957200835;
1562328596;995585;1562328596;995603;1562328596;995579;57.719446317;11.957215591;
1562328597;35760;1562328597;35778;1562328597;35754;57.719446317;11.957215591;
1562328597;75937;1562328597;75963;1562328597;75931;57.719447475;11.957218727;
1562328597;116125;1562328597;116143;1562328597;116119;57.719447475;11.957218727;
1562328597;156302;1562328597;156320;1562328597;156296;57.719457034;11.957244036;
1562328597;196487;1562328597;196506;1562328597;196481;57.719457034;11.957244036;
1562328597;236684;1562328597;236698;1562328597;236679;57.719457034;11.957244036;
1562328597;276836;1562328597;276855;1562328597;276830;57.719458097;11.957247701;
1562328597;316990;1562328597;317009;1562328597;316984;57.719458097;11.957247701;
1562328597;357148;1562328597;357165;1562328597;357142;57.719459359;11.957249762;
1562328597;397307;1562328597;397325;1562328597;397301;57.719460382;11.957253423;
1562328597;437462;1562328597;437485;1562328597;437455;57.719460382;11.957253423;
1562328597;477620;1562328597;477639;1562328597;477615;57.719461524;11.957256189;
1562328597;517771;1562328597;517789;1562328597;517765;57.719461524;11.957256189;
1562328597;557923;1562328597;557940;1562328597;557917;57.719462486;11.957259862;
1562328597;598082;1562328597;598100;1562328597;598075;57.719462486;11.957259862;
1562328597;638241;1562328597;638254;1562328597;638236;57.719463408;11.957263564;
1562328597;678382;1562328597;678399;1562328597;678376;57.719463408;11.957263564;
1562328597;718569;1562328597;718583;1562328597;718564;57.719463408;11.957263564;
1562328597;758718;1562328597;758737;1562328597;758713;57.719466437;11.957273026;
1562328597;799008;1562328597;799027;1562328597;798860;57.719466437;11.957273026;
1562328597;839175;1562328597;839187;1562328597;839170;57.719466437;11.957273026;
1562328597;879311;1562328597;879324;1562328597;879307;57.719472817;11.957307273;
1562328597;919447;1562328597;919465;1562328597;919442;57.719472817;11.957307273;
1562328597;959615;1562328597;959634;1562328597;959610;57.719473276;11.957311189;
1562328597;999779;1562328597;999798;1562328597;999773;57.719473276;11.957311189;
1562328598;39949;1562328598;39968;1562328598;39944;57.719473665;11.957315098;
1562328598;80113;1562328598;80126;1562328598;80110;57.719474014;11.957319016;
1562328598;120248;1562328598;120267;1562328598;120243;57.719474014;11.957319016;
1562328598;160422;1562328598;160439;1562328598;160416;57.71947439;11.957323029;
1562328598;200597;1562328598;200609;1562328598;200592;57.71947439;11.957323029;
1562328598;240723;1562328598;240736;1562328598;240718;57.719474632;11.957326948;
1562328598;280859;1562328598;280879;1562328598;280852;57.719474632;11.957326948;
1562328598;321041;1562328598;321058;1562328598;321035;57.719474811;11.957330989;
1562328598;361214;1562328598;361229;1562328598;361208;57.719474811;11.957330989;
1562328598;401459;1562328598;401472;1562328598;401382;57.719474907;11.957334924;
1562328598;441601;1562328598;441620;1562328598;441595;57.719474907;11.957334924;
1562328598;481781;1562328598;481794;1562328598;481776;57.719474907;11.957334924;
1562328598;521944;1562328598;521963;1562328598;521937;57.719473171;11.957374642;
1562328598;562123;1562328598;562142;1562328598;562117;57.719473171;11.957374642;
1562328598;602301;1562328598;602320;1562328598;602294;57.71947266;11.957378359;
1562328598;642480;1562328598;642498;1562328598;642473;57.71947266;11.957378359;
1562328598;682660;1562328598;682677;1562328598;682653;57.719472146;11.957382327;
1562328598;722829;1562328598;722852;1562328598;722822;57.719472146;11.957382327;
1562328598;763013;1562328598;763026;1562328598;763008;57.719471523;11.957385981;
1562328598;803159;1562328598;803171;1562328598;803155;57.719470869;11.957389848;
1562328598;843302;1562328598;843314;1562328598;843299;57.719470869;11.957389848;
1562328598;883441;1562328598;883456;1562328598;883436;57.719470147;11.95739343;
1562328598;923608;1562328598;923622;1562328598;923604;57.719470147;11.95739343;
1562328598;963752;1562328598;963765;1562328598;963747;57.719469363;11.957396967;
1562328599;3944;1562328599;3961;1562328599;3938;57.719469363;11.957396967;
1562328599;44117;1562328599;44134;1562328599;44110;57.719469363;11.957396967;
1562328599;84270;1562328599;84282;1562328599;84265;57.719468541;11.957400434;
1562328599;124416;1562328599;124433;1562328599;124410;57.71946766;11.957403895;
1562328599;164600;1562328599;164622;1562328599;164592;57.71946766;11.957403895;
1562328599;204768;1562328599;204781;1562328599;204764;57.71946766;11.957403895;
1562328599;244911;1562328599;244925;1562328599;244906;57.719459007;11.957429425;
1562328599;285044;1562328599;285057;1562328599;285040;57.719459007;11.957429425;
1562328599;325176;1562328599;325190;1562328599;325172;57.719457727;11.957432268;
1562328599;365328;1562328599;365340;1562328599;365323;57.719457727;11.957432268;
1562328599;405467;1562328599;405485;1562328599;405459;57.719456436;11.957435182;
1562328599;445635;1562328599;445646;1562328599;445630;57.719456436;11.957435182;
1562328599;485771;1562328599;485784;1562328599;485767;57.719455079;11.957437721;
1562328599;525926;1562328599;525937;1562328599;525921;57.7194537;11.957440501;
1562328599;566072;1562328599;566087;1562328599;566060;57.7194537;11.957440501;
1562328599;606218;1562328599;606230;1562328599;606213;57.7194537;11.957440501;
1562328599;646366;1562328599;646387;1562328599;646358;57.71945228;11.957443228;
1562328599;686549;1562328599;686574;1562328599;686541;57.71945228;11.957443228;
1562328599;726735;1562328599;726755;1562328599;726728;57.719443118;11.957456844;
1562328599;766919;1562328599;766938;1562328599;766911;57.719443118;11.957456844;
1562328599;807098;1562328599;807111;1562328599;807093;57.719441512;11.957459087;
1562328599;847265;1562328599;847279;1562328599;847259;57.719441512;11.957459087;
1562328599;887416;1562328599;887435;1562328599;887408;57.719439651;11.95746012;
1562328599;927604;1562328599;927626;1562328599;927595;57.719437999;11.957462269;
1562328599;967801;1562328599;967815;1562328599;967795;57.719437999;11.957462269;
1562328600;7942;1562328600;7954;1562328600;7938;57.719436327;11.957464359;
1562328600;48075;1562328600;48087;1562328600;48070;57.719436327;11.957464359;
1562328600;88206;1562328600;88217;1562328600;88202;57.719436327;11.957464359;
1562328600;128341;1562328600;128352;1562328600;128336;57.719427175;11.95747113;
1562328600;168511;1562328600;168536;1562328600;168481;57.719427175;11.95747113;
1562328600;208716;1562328600;208736;1562328600;208709;57.719427175;11.95747113;
1562328600;248900;1562328600;248913;1562328600;248895;57.719425138;11.957471053;
1562328600;289046;1562328600;289060;1562328600;289041;57.719425138;11.957471053;
1562328600;329198;1562328600;329211;1562328600;329192;57.719423365;11.957472882;
1562328600;369337;1562328600;369354;1562328600;369330;57.719421308;11.957472778;
1562328600;409499;1562328600;409519;1562328600;409492;57.719421308;11.957472778;
1562328600;449684;1562328600;449705;1562328600;449678;57.719421308;11.957472778;
1562328600;489865;1562328600;489884;1562328600;489858;57.71941018;11.957480366;
1562328600;530034;1562328600;530051;1562328600;530028;57.71941018;11.957480366;
1562328600;570210;1562328600;570223;1562328600;570204;57.719408352;11.957482073;
1562328600;610353;1562328600;610364;1562328600;610349;57.719408352;11.957482073;
1562328600;650486;1562328600;650504;1562328600;650480;57.719406387;11.957482188;
1562328600;690658;1562328600;690670;1562328600;690654;57.719406387;11.957482188;
1562328600;730788;1562328600;730803;1562328600;730783;57.719404547;11.957483885;
1562328600;771030;1562328600;771042;1562328600;770951;57.719404547;11.957483885;
1562328600;811150;1562328600;811160;1562328600;811146;57.719393245;11.957492238;
1562328600;851302;1562328600;851313;1562328600;851299;57.719393245;11.957492238;
1562328600;891456;1562328600;891483;1562328600;891449;57.719391358;11.957493851;
1562328600;931640;1562328600;931653;1562328600;931635;57.719391358;11.957493851;
1562328600;971775;1562328600;971793;1562328600;971769;57.719389454;11.957495424;
1562328601;11922;1562328601;11935;1562328601;11918;57.719387595;11.957496611;
1562328601;52066;1562328601;52079;1562328601;52061;57.719387595;11.957496611;
1562328601;92199;1562328601;92213;1562328601;92193;57.719385671;11.957498125;
1562328601;132334;1562328601;132349;1562328601;132329;57.719385671;11.957498125;
1562328601;172474;1562328601;172488;1562328601;172468;57.719383744;11.957499606;
1562328601;212610;1562328601;212624;1562328601;212605;57.719383744;11.957499606;
1562328601;252762;1562328601;252776;1562328601;252756;57.719375851;11.957505643;
1562328601;292903;1562328601;292920;1562328601;292896;57.719373695;11.957507128;
1562328601;333077;1562328601;333094;1562328601;333071;57.719373695;11.957507128;
1562328601;373247;1562328601;373260;1562328601;373241;57.719373695;11.957507128;
1562328601;413389;1562328601;413410;1562328601;413383;57.71937169;11.957508323;
1562328601;453560;1562328601;453574;1562328601;453555;57.71937169;11.957508323;
1562328601;493724;1562328601;493743;1562328601;493716;57.71937169;11.957508323;
1562328601;533945;1562328601;533964;1562328601;533937;57.719356481;11.957516164;
1562328601;574137;1562328601;574157;1562328601;574129;57.719356481;11.957516164;
1562328601;614323;1562328601;614342;1562328601;614316;57.719354322;11.957516572;
1562328601;654511;1562328601;654530;1562328601;654504;57.719354322;11.957516572;
1562328601;694703;1562328601;694722;1562328601;694695;57.719351756;11.957517291;
1562328601;734889;1562328601;734903;1562328601;734884;57.719351756;11.957517291;
1562328601;775024;1562328601;775037;1562328601;775019;57.719349586;11.957517431;
1562328601;815161;1562328601;815178;1562328601;815155;57.719347406;11.957517457;
1562328601;855324;1562328601;855344;1562328601;855317;57.719347406;11.957517457;
1562328601;895520;1562328601;895540;1562328601;895513;57.719347406;11.957517457;
1562328601;935715;1562328601;935730;1562328601;935710;57.719336478;11.957516879;
