sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;accelerationX;accelerationY;accelerationZ;
1562328621;751429;1562328621;751447;1562328576;282403;-0.8393267;-3.774552;-11.77573;
1562328621;751500;1562328621;751522;1562328576;287403;-1.02242;-3.997201;-11.74553;
1562328621;751574;1562328621;751595;1562328576;292403;-1.001126;-4.4305;-12.22878;
1562328621;751646;1562328621;751667;1562328576;297403;-1.208564;-4.567613;-12.64365;
1562328621;751717;1562328621;751746;1562328576;302403;-0.955273;-4.286371;-12.1648;
1562328621;794068;1562328621;794084;1562328576;307403;-0.6767945;-4.130955;-11.40311;
1562328621;794140;1562328621;794155;1562328576;312403;-0.9167863;-4.022914;-11.21777;
1562328621;794199;1562328621;794215;1562328576;317403;-0.8984027;-4.974485;-11.02183;
1562328621;794261;1562328621;794276;1562328576;322403;-0.7877756;-3.924994;-11.09024;
1562328621;794321;1562328621;794337;1562328576;327403;-0.9398902;-3.887003;-11.06415;
1562328621;837659;1562328621;837672;1562328576;332403;-0.7444936;-3.507555;-10.57908;
1562328621;837711;1562328621;837724;1562328576;337403;-0.532952;-3.317849;-10.4099;
1562328621;837758;1562328621;837771;1562328576;342403;-0.6557974;-3.825209;-10.81796;
1562328621;880000;1562328621;880011;1562328576;347403;-0.6596726;-4.6686;-10.80733;
1562328621;880038;1562328621;880048;1562328576;352403;-0.7276433;-4.463045;-10.48207;
1562328621;880083;1562328621;880097;1562328576;357403;-0.8773669;-4.190867;-9.775631;
1562328621;880124;1562328621;880136;1562328576;362403;-0.6095883;-4.714038;-9.110511;
1562328621;880166;1562328621;880178;1562328576;367403;-0.3552513;-4.769306;-8.513195;
1562328621;880212;1562328621;880224;1562328576;372403;-0.003030694;-4.20413;-7.983486;
1562328621;923567;1562328621;923582;1562328576;377403;0.2232411;-3.619945;-7.725684;
1562328621;923630;1562328621;923646;1562328576;382403;0.5026918;-3.505841;-7.014713;
1562328621;923697;1562328621;923712;1562328576;387403;0.5719811;-3.334464;-6.639487;
1562328621;923758;1562328621;923775;1562328576;392403;0.4308598;-3.080592;-6.76787;
1562328621;966025;1562328621;966038;1562328576;397403;0.3247063;-3.554499;-6.758003;
1562328621;966079;1562328621;966091;1562328576;402403;0.287329;-4.198015;-6.809889;
1562328621;966125;1562328621;966136;1562328576;407403;0.0005929281;-3.803129;-7.402387;
1562328621;966170;1562328621;966181;1562328576;412403;0.1850861;-3.988959;-8.260036;
1562328621;966224;1562328621;966240;1562328576;417403;-0.09731744;-4.841975;-9.275011;
1562328622;9534;1562328622;9547;1562328576;422403;-0.3898319;-4.673286;-10.01635;
1562328622;9584;1562328622;9598;1562328576;427403;-0.7217155;-5.046251;-10.73748;
1562328622;9634;1562328622;9648;1562328576;432403;-0.2188167;-5.69841;-10.42666;
1562328622;9687;1562328622;9699;1562328576;437403;-0.4607548;-4.930628;-10.52059;
1562328622;51990;1562328622;52007;1562328576;442403;-0.6078756;-4.34643;-10.30627;
1562328622;52054;1562328622;52073;1562328576;447403;-0.5777268;-3.881571;-9.828023;
1562328622;52115;1562328622;52132;1562328576;452403;-1.066954;-3.848944;-10.72032;
1562328622;52176;1562328622;52195;1562328576;457403;-0.8979499;-3.24157;-11.46811;
1562328622;52237;1562328622;52259;1562328576;462403;-0.6329503;-4.344039;-11.99061;
1562328622;95621;1562328622;95637;1562328576;467403;-0.7481543;-5.171061;-12.66264;
1562328622;95682;1562328622;95698;1562328576;472403;-0.6802204;-5.123286;-13.04565;
1562328622;95746;1562328622;95764;1562328576;477403;-0.978929;-5.419783;-13.20502;
1562328622;95808;1562328622;95825;1562328576;482403;-1.075665;-6.342965;-12.64381;
1562328622;138147;1562328622;138167;1562328576;487403;-0.8444536;-5.529583;-11.9216;
1562328622;138210;1562328622;138227;1562328576;492403;-1.148224;-4.583214;-11.32371;
1562328622;138272;1562328622;138289;1562328576;497403;-1.048492;-4.803028;-10.83855;
1562328622;138332;1562328622;138347;1562328576;502403;-0.7705117;-3.96;-10.94629;
1562328622;138398;1562328622;138416;1562328576;507403;-0.4265934;-4.345261;-10.9954;
1562328622;181781;1562328622;181790;1562328576;512403;-0.3127629;-3.403163;-10.9339;
1562328622;181822;1562328622;181831;1562328576;517403;-0.1490556;-4.313482;-10.80878;
1562328622;181866;1562328622;181878;1562328576;522403;0.06566095;-5.495034;-9.142333;
1562328622;181913;1562328622;181926;1562328576;527403;0.3508392;-4.270555;-8.715774;
1562328622;181963;1562328622;181975;1562328576;532403;0.2537303;-4.448687;-7.711405;
1562328622;182011;1562328622;182025;1562328576;537403;-0.5992875;-3.982323;-7.455631;
1562328622;224275;1562328622;224288;1562328576;542403;-0.6452439;-5.034945;-7.47199;
1562328622;224322;1562328622;224334;1562328576;547403;-0.03475051;-5.005445;-7.851819;
1562328622;224367;1562328622;224380;1562328576;552403;-0.2706783;-5.333589;-8.493378;
1562328622;224415;1562328622;224427;1562328576;557403;0.2914804;-5.115147;-8.646056;
1562328622;267722;1562328622;267734;1562328576;562403;0.496074;-4.997224;-8.854912;
1562328622;267768;1562328622;267781;1562328576;567403;-0.1206922;-5.916667;-8.934528;
1562328622;267815;1562328622;267828;1562328576;572403;-0.5732968;-5.423463;-8.766789;
1562328622;267862;1562328622;267883;1562328576;577403;-0.65559;-4.649207;-8.795712;
1562328622;267916;1562328622;267929;1562328576;582403;-0.9500839;-4.999939;-9.105533;
1562328622;310166;1562328622;310179;1562328576;587403;-1.11325;-5.086535;-9.917466;
1562328622;310210;1562328622;310222;1562328576;592403;-0.7531947;-4.794296;-10.43182;
1562328622;310257;1562328622;310271;1562328576;597403;-0.6340513;-5.596066;-10.75144;
1562328622;310312;1562328622;310324;1562328576;602403;-0.9085593;-5.753183;-10.65027;
1562328622;353598;1562328622;353610;1562328576;607403;-1.210871;-4.72964;-11.04939;
1562328622;353643;1562328622;353655;1562328576;612403;-1.158744;-5.125334;-11.17413;
1562328622;353690;1562328622;353703;1562328576;617403;-1.50547;-5.263361;-11.01248;
1562328622;353739;1562328622;353752;1562328576;622403;-1.241794;-4.404535;-11.25261;
1562328622;353792;1562328622;353807;1562328576;627403;-1.156052;-4.076588;-11.91155;
1562328622;353835;1562328622;353846;1562328576;632403;-0.6540303;-5.336283;-12.8646;
1562328622;397153;1562328622;397166;1562328576;637403;-0.6704216;-5.025434;-13.04274;
1562328622;397204;1562328622;397215;1562328576;642403;-1.244843;-4.762506;-12.77822;
1562328622;397268;1562328622;397277;1562328576;647403;-1.79724;-4.740951;-11.73604;
1562328622;397314;1562328622;397325;1562328576;652403;-2.156946;-4.680721;-11.18702;
1562328622;397359;1562328622;397369;1562328576;657403;-1.559818;-3.446466;-11.69289;
1562328622;439681;1562328622;439701;1562328576;662403;-1.852648;-3.382958;-10.77418;
1562328622;439761;1562328622;439779;1562328576;667403;-1.770196;-4.065235;-10.1691;
1562328622;439835;1562328622;439853;1562328576;672403;-1.544302;-2.752739;-10.19825;
1562328622;483221;1562328622;483239;1562328576;677403;-1.544691;-1.476122;-9.882118;
1562328622;483287;1562328622;483304;1562328576;682403;-1.13884;0.5667824;-9.294443;
1562328622;483350;1562328622;483367;1562328576;687403;-1.079485;0.266052;-8.930687;
1562328622;483413;1562328622;483431;1562328576;692403;-1.296653;1.342771;-8.907295;
1562328622;483477;1562328622;483495;1562328576;697403;-1.506727;1.566762;-9.701714;
1562328622;525790;1562328622;525808;1562328576;702403;-1.452919;-0.01900684;-11.13216;
1562328622;525857;1562328622;525874;1562328576;707403;-1.478374;-0.918555;-11.43837;
1562328622;525923;1562328622;525939;1562328576;712403;-1.250097;-1.610289;-10.53263;
1562328622;525987;1562328622;526003;1562328576;717403;-1.378206;-1.309954;-9.60638;
1562328622;569375;1562328622;569393;1562328576;722403;-1.282964;-2.161677;-8.772186;
1562328622;569442;1562328622;569460;1562328576;727403;-1.473516;-2.583616;-9.047556;
1562328622;569508;1562328622;569525;1562328576;732403;-1.142013;-0.3932676;-8.718644;
1562328622;569572;1562328622;569590;1562328576;737403;-1.041745;0.06872973;-8.293571;
1562328622;611906;1562328622;611919;1562328576;742403;-1.0092;-0.7562621;-7.983691;
1562328622;611959;1562328622;611973;1562328576;747403;-1.042086;-1.659588;-8.024522;
1562328622;612015;1562328622;612032;1562328576;752403;-0.7220894;-1.763981;-8.22148;
1562328622;612075;1562328622;612088;1562328576;757403;-0.9915845;-2.758512;-8.416104;
1562328622;612128;1562328622;612142;1562328576;762403;-1.069116;-2.812281;-8.045959;
1562328622;654424;1562328622;654439;1562328576;767403;-1.114079;-3.840716;-7.473053;
1562328622;654488;1562328622;654503;1562328576;772403;-1.096007;-3.640735;-7.246236;
1562328622;654549;1562328622;654563;1562328576;777403;-1.423709;-3.754386;-7.448131;
1562328622;654613;1562328622;654627;1562328576;782403;-1.509608;-3.803697;-7.715782;
1562328622;697974;1562328622;697993;1562328576;787403;-1.208293;-3.65472;-7.935547;
1562328622;698058;1562328622;698078;1562328576;792403;-1.108933;-1.258809;-7.758294;
1562328622;698142;1562328622;698162;1562328576;797403;-1.05708;-0.7418729;-7.150647;
1562328622;698227;1562328622;698248;1562328576;802403;-0.9800843;0.6831396;-7.325401;
1562328622;698312;1562328622;698332;1562328576;807403;-1.690119;-0.3184845;-8.887076;
1562328622;698396;1562328622;698417;1562328576;812403;-2.352803;-1.539978;-10.6842;
1562328622;740624;1562328622;740635;1562328576;817403;-2.635921;-1.464101;-11.47878;
1562328622;740682;1562328622;740693;1562328576;822403;-2.598132;-2.096719;-11.7283;
1562328622;740725;1562328622;740736;1562328576;827403;-2.31356;-1.862664;-11.02874;
1562328622;784088;1562328622;784108;1562328576;832403;-2.276253;-1.316889;-9.874164;
1562328622;784161;1562328622;784179;1562328576;837403;-1.841615;0.8143696;-8.475335;
1562328622;784233;1562328622;784252;1562328576;842403;-2.021953;0.08510076;-8.97934;
1562328622;784305;1562328622;784324;1562328576;847403;-2.580992;-0.4129218;-10.26575;
1562328622;784378;1562328622;784397;1562328576;852403;-2.662677;2.000184;-10.47406;
1562328622;784450;1562328622;784468;1562328576;857403;-2.77484;3.713427;-10.70496;
1562328622;826764;1562328622;826783;1562328576;862403;-2.711702;2.421476;-10.4658;
1562328622;826837;1562328622;826855;1562328576;867403;-3.022404;2.43942;-10.58257;
1562328622;826908;1562328622;826927;1562328576;872403;-2.983215;2.173362;-11.35927;
1562328622;870244;1562328622;870258;1562328576;877403;-3.443911;1.863147;-12.05527;
1562328622;870296;1562328622;870310;1562328576;882403;-3.162457;1.894543;-11.3396;
1562328622;870346;1562328622;870359;1562328576;887403;-2.713416;6.998143;-8.002032;
1562328622;870397;1562328622;870410;1562328576;892403;-2.979579;7.398989;-8.022163;
1562328622;912728;1562328622;912748;1562328576;897403;-3.186608;7.661849;-8.439871;
1562328622;912801;1562328622;912820;1562328576;902403;-3.11101;8.287775;-9.204975;
1562328622;912874;1562328622;912893;1562328576;907403;-3.37127;7.598936;-9.776788;
1562328622;912948;1562328622;912967;1562328576;912403;-3.479638;7.615757;-9.630404;
1562328622;913020;1562328622;913039;1562328576;917403;-3.463257;7.80395;-9.778946;
1562328622;956375;1562328622;956395;1562328576;922403;-3.83615;6.788957;-9.978854;
1562328622;956450;1562328622;956468;1562328576;927403;-3.893558;6.331536;-10.16059;
1562328622;956523;1562328622;956542;1562328576;932403;-3.909671;6.634656;-11.09665;
1562328622;956599;1562328622;956618;1562328576;937403;-3.939757;6.823344;-11.7284;
1562328622;998852;1562328622;998864;1562328576;942403;-3.977097;6.442625;-11.64608;
1562328622;998904;1562328622;998917;1562328576;947403;-3.841617;6.438581;-11.49767;
1562328622;998960;1562328622;998972;1562328576;952403;-3.970032;6.541312;-11.39859;
1562328622;999012;1562328622;999024;1562328576;957403;-3.920299;5.851341;-11.46692;
1562328622;999063;1562328622;999077;1562328576;962403;-4.076761;5.808104;-11.29091;
1562328623;42407;1562328623;42430;1562328576;967403;-4.042857;6.517345;-10.6715;
1562328623;42492;1562328623;42513;1562328576;972403;-4.241098;5.345246;-10.77294;
1562328623;42583;1562328623;42604;1562328576;977403;-4.297658;5.767168;-10.65334;
1562328623;42665;1562328623;42686;1562328576;982403;-3.955894;5.724679;-10.28437;
1562328623;84989;1562328623;85009;1562328576;987403;-4.098851;5.46583;-10.03011;
1562328623;85063;1562328623;85082;1562328576;992403;-3.957202;5.94028;-9.524999;
1562328623;85138;1562328623;85157;1562328576;997403;-3.833989;6.128892;-9.570194;
1562328623;85211;1562328623;85229;1562328577;2403;-3.80801;6.132493;-9.311418;
1562328623;85282;1562328623;85301;1562328577;7403;-3.622901;6.930084;-9.345757;
1562328623;128639;1562328623;128658;1562328577;12403;-3.549601;6.452996;-9.02879;
1562328623;128712;1562328623;128731;1562328577;17403;-3.415751;6.190695;-8.814087;
1562328623;128784;1562328623;128803;1562328577;22403;-3.671007;7.247534;-8.87347;
1562328623;128856;1562328623;128875;1562328577;27403;-3.718637;6.30383;-8.947068;
1562328623;128927;1562328623;128948;1562328577;32403;-1.801001;5.701038;-9.596836;
1562328623;129001;1562328623;129020;1562328577;37403;-2.007516;6.056546;-9.528584;
1562328623;171313;1562328623;171333;1562328577;42403;-1.758373;5.751649;-9.733658;
1562328623;171396;1562328623;171413;1562328577;47403;-2.054301;6.204713;-10.86039;
1562328623;171458;1562328623;171472;1562328577;52403;-2.263009;5.521525;-11.01558;
1562328623;171511;1562328623;171523;1562328577;57403;-2.073425;6.274788;-10.36232;
1562328623;214864;1562328623;214882;1562328577;62403;-2.093842;7.139958;-10.34243;
1562328623;214936;1562328623;214954;1562328577;67403;-2.439184;6.309982;-10.88487;
1562328623;215006;1562328623;215022;1562328577;72403;-2.547274;5.943336;-11.23509;
1562328623;215075;1562328623;215092;1562328577;77403;-2.546593;6.409982;-11.62147;
1562328623;215147;1562328623;215164;1562328577;82403;-2.614049;7.057194;-11.62718;
1562328623;257457;1562328623;257470;1562328577;87403;-2.391596;7.562445;-11.05812;
1562328623;257507;1562328623;257518;1562328577;92403;-2.44847;8.238068;-11.08956;
1562328623;257555;1562328623;257566;1562328577;97403;-2.58223;6.819321;-11.37385;
1562328623;257603;1562328623;257615;1562328577;102403;-2.407291;6.814332;-10.7399;
1562328623;300918;1562328623;300938;1562328577;107403;-2.481782;7.010117;-10.65881;
1562328623;300989;1562328623;301008;1562328577;112403;-2.448014;6.703066;-10.69263;
1562328623;301060;1562328623;301078;1562328577;117403;-2.242278;6.221477;-10.27301;
1562328623;301129;1562328623;301147;1562328577;122403;-2.013047;6.492519;-9.655028;
1562328623;343403;1562328623;343412;1562328577;127403;-2.106495;6.124233;-9.302109;
1562328623;343445;1562328623;343455;1562328577;132403;-1.992513;5.661907;-8.814223;
1562328623;343485;1562328623;343495;1562328577;137403;-2.018378;5.264467;-8.954634;
1562328623;343528;1562328623;343537;1562328577;142403;-2.239125;5.747844;-9.618593;
1562328623;386865;1562328623;386888;1562328577;147403;-2.238483;6.306777;-9.711608;
1562328623;386957;1562328623;386979;1562328577;152403;-2.12499;6.683608;-9.078468;
1562328623;387041;1562328623;387062;1562328577;157403;-1.86558;7.74986;-8.460543;
1562328623;387119;1562328623;387160;1562328577;162403;-1.854044;7.401942;-8.448057;
1562328623;429469;1562328623;429484;1562328577;167403;-1.784359;6.752283;-8.637171;
1562328623;429524;1562328623;429537;1562328577;172403;-1.881412;6.829766;-9.161163;
1562328623;429576;1562328623;429589;1562328577;177403;-1.949394;7.865414;-8.998453;
1562328623;429630;1562328623;429643;1562328577;182403;-2.061949;8.011715;-8.671114;
1562328623;429682;1562328623;429694;1562328577;187403;-2.127008;7.573195;-8.451035;
1562328623;473058;1562328623;473079;1562328577;192403;-2.391434;7.616509;-8.206141;
1562328623;473136;1562328623;473156;1562328577;197403;-2.313613;7.665997;-8.344743;
1562328623;473213;1562328623;473232;1562328577;202403;-2.459353;8.239568;-8.734199;
1562328623;473289;1562328623;473308;1562328577;207403;-2.522934;8.02632;-8.853083;
1562328623;515605;1562328623;515619;1562328577;212403;-2.260861;8.622546;-9.10322;
1562328623;515666;1562328623;515679;1562328577;217403;-2.27917;9.109373;-9.09774;
1562328623;515716;1562328623;515728;1562328577;222403;-2.39369;8.850456;-8.641489;
1562328623;515771;1562328623;515784;1562328577;227403;-2.191707;8.88601;-8.588516;
1562328623;515822;1562328623;515834;1562328577;232403;-2.463882;8.852461;-8.783307;
1562328623;515872;1562328623;515884;1562328577;237403;-2.604439;8.746393;-8.40089;
1562328623;559205;1562328623;559225;1562328577;242403;-2.663674;8.484018;-8.085038;
1562328623;559284;1562328623;559303;1562328577;247403;-2.772591;7.651552;-8.770942;
1562328623;559357;1562328623;559375;1562328577;252403;-2.955314;6.741368;-9.577416;
1562328623;559430;1562328623;559451;1562328577;257403;-3.690015;7.653201;-10.32338;
1562328623;601792;1562328623;601815;1562328577;262403;-3.385606;6.705804;-10.0164;
1562328623;601876;1562328623;601896;1562328577;267403;-2.626351;6.622267;-9.43789;
1562328623;601959;1562328623;601979;1562328577;272403;-3.387313;7.149374;-10.19446;
1562328623;602035;1562328623;602055;1562328577;277403;-3.174608;7.650716;-9.655534;
1562328623;644392;1562328623;644412;1562328577;282403;-2.856579;7.621084;-9.157068;
1562328623;644467;1562328623;644486;1562328577;287403;-3.203502;7.311956;-9.465979;
1562328623;644541;1562328623;644561;1562328577;292403;-3.376932;7.028386;-10.37281;
1562328623;644614;1562328623;644634;1562328577;297403;-3.139571;6.623422;-10.33405;
1562328623;644686;1562328623;644706;1562328577;302403;-2.996434;6.290947;-10.18285;
1562328623;644757;1562328623;644776;1562328577;307403;-3.185901;6.154518;-10.18947;
1562328623;688104;1562328623;688119;1562328577;312403;-3.235871;5.625244;-10.04385;
1562328623;688157;1562328623;688168;1562328577;317403;-3.077879;5.575686;-10.29707;
1562328623;688201;1562328623;688213;1562328577;322403;-3.153105;5.469972;-10.1935;
1562328623;688246;1562328623;688259;1562328577;327403;-2.897133;6.03734;-9.490195;
1562328623;730516;1562328623;730537;1562328577;332403;-2.917591;5.861503;-9.402835;
1562328623;730606;1562328623;730629;1562328577;337403;-2.886609;6.343236;-9.260348;
1562328623;730684;1562328623;730703;1562328577;342403;-2.631888;6.425;-8.898915;
1562328623;730756;1562328623;730775;1562328577;347403;-2.840646;6.069092;-8.554679;
1562328623;774174;1562328623;774195;1562328577;352403;-2.66965;6.153024;-8.030375;
1562328623;774256;1562328623;774280;1562328577;357403;-2.466594;5.710578;-8.14803;
1562328623;774345;1562328623;774367;1562328577;362403;-2.682697;5.971557;-8.415532;
1562328623;774427;1562328623;774450;1562328577;367403;-2.570384;5.369073;-8.233824;
1562328623;774507;1562328623;774528;1562328577;372403;-2.499303;6.223742;-8.426336;
1562328623;774593;1562328623;774614;1562328577;377403;-2.644275;6.219758;-8.583248;
1562328623;816958;1562328623;816979;1562328577;382403;-2.992697;5.833593;-9.095642;
1562328623;817035;1562328623;817055;1562328577;387403;-2.989326;6.414369;-9.528786;
1562328623;817114;1562328623;817145;1562328577;392403;-2.984513;5.742338;-9.455758;
1562328623;817203;1562328623;817222;1562328577;397403;-3.063702;5.566558;-9.63833;
1562328623;860595;1562328623;860617;1562328577;402403;-2.841794;6.603078;-9.602503;
1562328623;860674;1562328623;860693;1562328577;407403;-3.057521;6.431341;-9.790641;
1562328623;860747;1562328623;860771;1562328577;412403;-2.920096;6.096591;-9.897963;
1562328623;860832;1562328623;860853;1562328577;417403;-0.9089775;6.360057;-9.996033;
1562328623;860913;1562328623;860934;1562328577;422403;-1.444592;5.828102;-9.586904;
1562328623;903235;1562328623;903256;1562328577;427403;-1.841488;5.150051;-8.486389;
1562328623;903311;1562328623;903332;1562328577;432403;-2.333176;5.545602;-8.226244;
1562328623;903385;1562328623;903406;1562328577;437403;-2.466921;5.828155;-8.639148;
1562328623;903462;1562328623;903482;1562328577;442403;-2.135229;5.791183;-9.075502;
1562328623;945792;1562328623;945804;1562328577;447403;-1.416036;5.95351;-9.252236;
1562328623;945839;1562328623;945852;1562328577;452403;-1.079495;6.358991;-9.606617;
1562328623;945887;1562328623;945897;1562328577;457403;-1.067637;6.708662;-9.504465;
1562328623;945933;1562328623;945946;1562328577;462403;-1.18967;6.449972;-9.280331;
1562328623;945980;1562328623;945995;1562328577;467403;-1.832569;6.062074;-9.23024;
1562328623;989351;1562328623;989366;1562328577;472403;-2.150831;6.580656;-8.910332;
1562328623;989409;1562328623;989425;1562328577;477403;-2.20964;7.18117;-9.273373;
1562328623;989472;1562328623;989486;1562328577;482403;-2.227993;6.751926;-10.11418;
1562328623;989526;1562328623;989542;1562328577;487403;-1.864445;6.584637;-10.24359;
1562328624;31866;1562328624;31887;1562328577;492403;-1.516649;7.231215;-10.26181;
1562328624;31935;1562328624;31953;1562328577;497403;-1.34579;6.774875;-10.2932;
1562328624;32002;1562328624;32020;1562328577;502403;-1.644046;6.445135;-9.871057;
1562328624;32072;1562328624;32096;1562328577;507403;-1.939153;6.393113;-9.913434;
1562328624;32143;1562328624;32160;1562328577;512403;-2.088789;5.869958;-10.21774;
1562328624;32224;1562328624;32247;1562328577;517403;-2.16864;6.378782;-10.57079;
1562328624;75619;1562328624;75640;1562328577;522403;-1.85668;6.818051;-10.33069;
1562328624;75698;1562328624;75718;1562328577;527403;-1.674183;7.205245;-10.42172;
1562328624;75772;1562328624;75791;1562328577;532403;-1.733162;6.654361;-10.59153;
1562328624;75846;1562328624;75865;1562328577;537403;-1.692105;6.60022;-10.55584;
1562328624;118126;1562328624;118142;1562328577;542403;-1.891331;6.925928;-10.45926;
1562328624;118183;1562328624;118198;1562328577;547403;-2.161072;6.783065;-10.29592;
1562328624;118238;1562328624;118254;1562328577;552403;-2.13472;6.455228;-10.90106;
1562328624;118297;1562328624;118312;1562328577;557403;-1.838117;6.413984;-10.78884;
1562328624;161672;1562328624;161692;1562328577;562403;-1.947731;6.586621;-10.81783;
1562328624;161749;1562328624;161769;1562328577;567403;-1.966406;7.161763;-10.80968;
1562328624;161835;1562328624;161852;1562328577;572403;-1.998505;5.672931;-11.22326;
1562328624;161907;1562328624;161927;1562328577;577403;-1.988976;5.183115;-10.85555;
1562328624;161983;1562328624;162003;1562328577;582403;-1.914999;5.834238;-9.873775;
1562328624;162056;1562328624;162084;1562328577;587403;-2.341613;6.224061;-9.392458;
1562328624;204407;1562328624;204430;1562328577;592403;-2.534068;6.312694;-8.246775;
1562328624;204497;1562328624;204516;1562328577;597403;-2.193967;6.361313;-8.003232;
1562328624;204587;1562328624;204603;1562328577;602403;-2.117077;5.725892;-8.347779;
1562328624;204658;1562328624;204676;1562328577;607403;-1.55048;5.514427;-8.430032;
1562328624;246997;1562328624;247017;1562328577;612403;-0.8472108;6.180937;-8.838328;
1562328624;247077;1562328624;247098;1562328577;617403;-0.8852189;5.467453;-8.964082;
1562328624;247164;1562328624;247184;1562328577;622403;-0.7961965;5.159276;-8.617499;
1562328624;247238;1562328624;247258;1562328577;627403;-1.044307;5.61557;-8.382771;
1562328624;290606;1562328624;290619;1562328577;632403;-1.808967;5.792796;-8.550506;
1562328624;290671;1562328624;290690;1562328577;637403;-1.240944;6.932026;-11.23259;
1562328624;290739;1562328624;290757;1562328577;642403;-1.305571;6.241084;-11.23673;
1562328624;290806;1562328624;290823;1562328577;647403;-1.940751;4.914138;-11.01051;
1562328624;290871;1562328624;290892;1562328577;652403;-2.22658;5.70316;-11.0121;
1562328624;290942;1562328624;290959;1562328577;657403;-2.101412;5.256931;-11.31006;
1562328624;333285;1562328624;333306;1562328577;662403;-1.726256;5.045395;-11.54939;
1562328624;333360;1562328624;333380;1562328577;667403;-1.366367;4.977786;-11.05509;
1562328624;333433;1562328624;333452;1562328577;672403;-1.360319;4.964342;-10.53594;
1562328624;333509;1562328624;333529;1562328577;677403;-1.49113;4.095342;-10.35687;
1562328624;376867;1562328624;376891;1562328577;682403;-1.67136;4.967762;-10.3956;
1562328624;376947;1562328624;376967;1562328577;687403;-1.76102;5.113646;-11.02592;
1562328624;377022;1562328624;377041;1562328577;692403;-1.088695;4.366697;-10.65928;
1562328624;377095;1562328624;377115;1562328577;697403;-0.7721221;4.830337;-9.664697;
1562328624;419438;1562328624;419459;1562328577;702403;-1.117172;4.843082;-9.068647;
1562328624;419518;1562328624;419539;1562328577;707403;-0.9843549;3.625504;-8.399431;
1562328624;419592;1562328624;419613;1562328577;712403;-0.9223155;2.78127;-7.961736;
1562328624;419671;1562328624;419693;1562328577;717403;-1.317247;3.072652;-7.578208;
1562328624;463089;1562328624;463111;1562328577;722403;-0.9824976;3.171275;-7.17968;
1562328624;463177;1562328624;463196;1562328577;727403;-0.2152162;3.534866;-6.805006;
1562328624;463250;1562328624;463271;1562328577;732403;-0.3453306;3.192934;-7.261915;
1562328624;463329;1562328624;463351;1562328577;737403;-0.3550696;3.426064;-7.6087;
1562328624;463404;1562328624;463424;1562328577;742403;-0.6461944;3.968118;-7.791022;
1562328624;463478;1562328624;463498;1562328577;747403;-0.9797406;4.528061;-7.890637;
1562328624;505827;1562328624;505850;1562328577;752403;-1.13467;5.434789;-7.807349;
1562328624;505908;1562328624;505930;1562328577;757403;-0.9982609;5.775398;-7.656433;
1562328624;505983;1562328624;506002;1562328577;762403;-1.008211;5.442637;-7.753758;
1562328624;506056;1562328624;506076;1562328577;767403;-0.7066038;5.11853;-7.823483;
1562328624;548394;1562328624;548415;1562328577;772403;-0.6311427;5.058612;-8.08947;
1562328624;548480;1562328624;548502;1562328577;777403;-0.8267147;4.660292;-8.576006;
1562328624;548566;1562328624;548587;1562328577;782403;-0.5744039;1.936919;-11.45501;
1562328624;548653;1562328624;548674;1562328577;787403;-0.5060033;1.962453;-11.38178;
1562328624;548738;1562328624;548759;1562328577;792403;-0.7775396;1.24102;-11.16505;
1562328624;592156;1562328624;592178;1562328577;797403;-1.071847;1.55716;-10.86286;
1562328624;592235;1562328624;592256;1562328577;802403;-1.026573;2.027223;-10.92778;
1562328624;592309;1562328624;592325;1562328577;807403;-0.7901135;1.509933;-10.82999;
1562328624;592377;1562328624;592393;1562328577;812403;-0.5392331;1.39447;-10.71048;
1562328624;634649;1562328624;634659;1562328577;817403;-0.0959601;1.702581;-10.56869;
1562328624;634694;1562328624;634702;1562328577;822403;-0.03815603;1.658965;-9.868196;
1562328624;634740;1562328624;634749;1562328577;827403;-0.2679935;1.355589;-9.036835;
1562328624;634782;1562328624;634791;1562328577;832403;-0.09893144;1.230872;-8.800493;
1562328624;634825;1562328624;634833;1562328577;837403;-0.1635788;0.8075384;-8.539722;
1562328624;634862;1562328624;634871;1562328577;842403;0.2036887;1.119558;-7.9321;
1562328624;678224;1562328624;678247;1562328577;847403;0.6171425;1.643788;-8.019812;
1562328624;678313;1562328624;678335;1562328577;852403;0.9480884;0.9861488;-8.452316;
1562328624;678406;1562328624;678428;1562328577;857403;1.484488;0.6445728;-8.280055;
1562328624;678503;1562328624;678524;1562328577;862403;1.153348;1.431177;-8.338309;
1562328624;720877;1562328624;720894;1562328577;867403;0.4414662;1.615098;-7.753378;
1562328624;720943;1562328624;720956;1562328577;872403;-0.1599234;0.9973793;-7.50279;
1562328624;721001;1562328624;721016;1562328577;877403;-0.1881309;0.3931418;-8.24724;
1562328624;721059;1562328624;721075;1562328577;882403;-0.1199217;1.190693;-8.942589;
1562328624;764436;1562328624;764453;1562328577;887403;0.0333662;0.4603351;-9.229234;
1562328624;764501;1562328624;764517;1562328577;892403;0.5978276;1.649415;-9.782645;
1562328624;764566;1562328624;764584;1562328577;897403;0.6443152;1.054891;-10.12707;
1562328624;764625;1562328624;764640;1562328577;902403;0.08216731;1.280195;-10.11653;
1562328624;806951;1562328624;806964;1562328577;907403;-0.1363945;1.525102;-10.21128;
