sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;groundSpeed;
1562328708;122958;1562328708;122971;1562328708;122892;0.008296255;
1562328708;163124;1562328708;163138;1562328708;163072;0.008296255;
1562328708;203273;1562328708;203283;1562328708;203243;0.008296255;
1562328708;243391;1562328708;243401;1562328708;243366;0.007584183;
1562328708;283520;1562328708;283530;1562328708;283482;0.007584183;
1562328708;323668;1562328708;323680;1562328708;323613;0.007584183;
1562328708;363825;1562328708;363838;1562328708;363766;0.008612187;
1562328708;403965;1562328708;403977;1562328708;403925;0.008442489;
1562328708;444105;1562328708;444117;1562328708;444067;0.008442489;
1562328708;484243;1562328708;484256;1562328708;484208;0.006966501;
1562328708;524394;1562328708;524404;1562328708;524345;0.008801754;
1562328708;564535;1562328708;564545;1562328708;564499;0.008801754;
1562328708;604672;1562328708;604691;1562328708;604631;0.007631551;
1562328708;644838;1562328708;644855;1562328708;644788;0.007631551;
1562328708;684998;1562328708;685011;1562328708;684956;0.007643166;
1562328708;725174;1562328708;725197;1562328708;725110;0.008260138;
1562328708;765350;1562328708;765363;1562328708;765306;0.008260138;
1562328708;805489;1562328708;805501;1562328708;805456;0.00812139;
1562328708;845636;1562328708;845656;1562328708;845592;0.00812139;
1562328708;885817;1562328708;885830;1562328708;885773;0.00812139;
1562328708;925986;1562328708;926001;1562328708;925926;0.009705825;
1562328708;966140;1562328708;966156;1562328708;966100;0.009705825;
1562328709;6304;1562328709;6318;1562328709;6262;0.007303376;
1562328709;46475;1562328709;46495;1562328709;46412;0.007303376;
1562328709;86682;1562328709;86701;1562328709;86605;0.008039539;
1562328709;126877;1562328709;126890;1562328709;126809;0.008039539;
1562328709;167038;1562328709;167053;1562328709;166987;0.006798365;
1562328709;207187;1562328709;207195;1562328709;207149;0.006798365;
1562328709;247336;1562328709;247355;1562328709;247288;0.007460669;
1562328709;287539;1562328709;287552;1562328709;287467;0.006555408;
1562328709;327716;1562328709;327729;1562328709;327653;0.006555408;
1562328709;367857;1562328709;367870;1562328709;367820;0.007024105;
1562328709;408001;1562328709;408023;1562328709;407962;0.007024105;
1562328709;448285;1562328709;448304;1562328709;448139;0.005202583;
1562328709;488503;1562328709;488520;1562328709;488420;0.005202583;
1562328709;528714;1562328709;528729;1562328709;528633;0.005202583;
1562328709;568899;1562328709;568911;1562328709;568837;0.009006223;
1562328709;609059;1562328709;609079;1562328709;609003;0.008615023;
1562328709;649230;1562328709;649245;1562328709;649187;0.008615023;
1562328709;689423;1562328709;689441;1562328709;689347;0.00700778;
1562328709;729618;1562328709;729630;1562328709;729557;0.007098111;
1562328709;769770;1562328709;769784;1562328709;769727;0.007098111;
1562328709;809936;1562328709;809955;1562328709;809885;0.008402145;
1562328709;850094;1562328709;850104;1562328709;850061;0.009887551;
1562328709;890240;1562328709;890254;1562328709;890187;0.009887551;
1562328709;930395;1562328709;930408;1562328709;930360;0.0111014;
1562328709;970532;1562328709;970543;1562328709;970499;0.0111014;
1562328710;10664;1562328710;10678;1562328710;10627;0.01141213;
1562328710;50805;1562328710;50818;1562328710;50772;0.01141213;
1562328710;90983;1562328710;91002;1562328710;90912;0.01141213;
1562328710;131182;1562328710;131201;1562328710;131115;0.01090659;
1562328710;171354;1562328710;171374;1562328710;171295;0.01090659;
1562328710;211545;1562328710;211565;1562328710;211488;0.01089642;
1562328710;251728;1562328710;251749;1562328710;251675;0.01191777;
1562328710;291927;1562328710;291945;1562328710;291860;0.01191777;
1562328710;332111;1562328710;332130;1562328710;332055;0.01256494;
1562328710;372283;1562328710;372298;1562328710;372241;0.01256494;
1562328710;412423;1562328710;412431;1562328710;412392;0.01285245;
1562328710;452577;1562328710;452597;1562328710;452517;0.01285245;
1562328710;492812;1562328710;492833;1562328710;492720;0.01285245;
1562328710;532999;1562328710;533014;1562328710;532954;0.01285245;
1562328710;573154;1562328710;573174;1562328710;573108;0.01567796;
1562328710;613314;1562328710;613323;1562328710;613284;0.01567796;
1562328710;653451;1562328710;653461;1562328710;653408;0.01545655;
1562328710;693621;1562328710;693630;1562328710;693557;0.01545655;
1562328710;733780;1562328710;733811;1562328710;733724;0.01505377;
1562328710;773965;1562328710;773976;1562328710;773922;0.01505377;
1562328710;814107;1562328710;814120;1562328710;814070;0.01652434;
1562328710;854283;1562328710;854293;1562328710;854211;0.01652434;
1562328710;894470;1562328710;894485;1562328710;894396;0.01676125;
1562328710;934658;1562328710;934675;1562328710;934608;0.01676125;
1562328710;974807;1562328710;974819;1562328710;974770;0.01708181;
1562328711;14939;1562328711;14950;1562328711;14906;0.01676604;
1562328711;55167;1562328711;55185;1562328711;55063;0.01676604;
1562328711;95339;1562328711;95351;1562328711;95299;0.01745307;
1562328711;135496;1562328711;135512;1562328711;135452;0.01745307;
1562328711;175645;1562328711;175657;1562328711;175609;0.01745307;
1562328711;215780;1562328711;215788;1562328711;215748;0.01745307;
1562328711;255915;1562328711;255929;1562328711;255876;0.01948353;
1562328711;296098;1562328711;296116;1562328711;296023;0.01948353;
1562328711;336309;1562328711;336328;1562328711;336238;0.01908045;
1562328711;376494;1562328711;376508;1562328711;376442;0.01908045;
1562328711;416666;1562328711;416679;1562328711;416605;0.01930808;
1562328711;456861;1562328711;456881;1562328711;456778;0.01930808;
1562328711;497074;1562328711;497094;1562328711;497006;0.02004745;
1562328711;537297;1562328711;537316;1562328711;537232;0.02004745;
1562328711;577470;1562328711;577491;1562328711;577426;0.02051719;
1562328711;617650;1562328711;617681;1562328711;617602;0.02102291;
1562328711;657862;1562328711;657884;1562328711;657793;0.02102291;
1562328711;698065;1562328711;698084;1562328711;698005;0.01379464;
1562328711;738215;1562328711;738240;1562328711;738158;0.01379464;
1562328711;778391;1562328711;778408;1562328711;778352;0.01423864;
1562328711;818561;1562328711;818584;1562328711;818510;0.01423864;
1562328711;858738;1562328711;858751;1562328711;858699;0.01364797;
1562328711;898914;1562328711;898930;1562328711;898845;0.01364797;
1562328711;939095;1562328711;939116;1562328711;939032;0.01474146;
1562328711;979287;1562328711;979308;1562328711;979230;0.01474146;
1562328712;19485;1562328712;19497;1562328712;19426;0.01389404;
1562328712;59657;1562328712;59666;1562328712;59594;0.01389404;
1562328712;99791;1562328712;99808;1562328712;99751;0.01389404;
1562328712;139935;1562328712;139949;1562328712;139898;0.01206361;
1562328712;180089;1562328712;180107;1562328712;180047;0.01206361;
1562328712;220281;1562328712;220297;1562328712;220215;0.0106326;
1562328712;260464;1562328712;260478;1562328712;260398;0.0106326;
1562328712;300620;1562328712;300637;1562328712;300579;0.01237738;
1562328712;340770;1562328712;340784;1562328712;340736;0.01237738;
1562328712;380912;1562328712;380927;1562328712;380878;0.01145626;
1562328712;421095;1562328712;421110;1562328712;421025;0.01145626;
1562328712;461250;1562328712;461263;1562328712;461208;0.01145626;
1562328712;501404;1562328712;501420;1562328712;501357;0.01145626;
1562328712;541555;1562328712;541570;1562328712;541517;0.0102275;
1562328712;581700;1562328712;581715;1562328712;581665;0.0102275;
1562328712;621879;1562328712;621891;1562328712;621811;0.01058037;
1562328712;662038;1562328712;662052;1562328712;661987;0.01058037;
1562328712;702208;1562328712;702221;1562328712;702150;0.01030722;
1562328712;742371;1562328712;742383;1562328712;742324;0.01030722;
1562328712;782519;1562328712;782533;1562328712;782478;0.009581306;
1562328712;822708;1562328712;822727;1562328712;822633;0.009581306;
1562328712;862903;1562328712;862918;1562328712;862845;0.009647334;
1562328712;903051;1562328712;903066;1562328712;903018;0.009843318;
1562328712;943201;1562328712;943220;1562328712;943160;0.009843318;
1562328712;983351;1562328712;983365;1562328712;983318;0.0092678;
1562328713;23537;1562328713;23555;1562328713;23462;0.0092678;
1562328713;63706;1562328713;63719;1562328713;63665;0.009843168;
1562328713;103864;1562328713;103876;1562328713;103817;0.009843168;
1562328713;144027;1562328713;144044;1562328713;143973;0.009843168;
1562328713;184226;1562328713;184242;1562328713;184157;0.009288694;
1562328713;224442;1562328713;224462;1562328713;224359;0.009288694;
1562328713;264613;1562328713;264629;1562328713;264573;0.009288694;
1562328713;304781;1562328713;304790;1562328713;304725;0.009122755;
1562328713;344909;1562328713;344920;1562328713;344876;0.008620129;
1562328713;385037;1562328713;385049;1562328713;385001;0.008620129;
1562328713;425208;1562328713;425218;1562328713;425137;0.008620129;
1562328713;465359;1562328713;465373;1562328713;465306;0.008747238;
1562328713;505507;1562328713;505515;1562328713;505471;0.008747238;
1562328713;545637;1562328713;545654;1562328713;545597;0.009231277;
1562328713;585797;1562328713;585811;1562328713;585753;0.009231277;
1562328713;625956;1562328713;625965;1562328713;625913;0.009180316;
1562328713;666085;1562328713;666101;1562328713;666049;0.009393683;
1562328713;706256;1562328713;706276;1562328713;706202;0.009393683;
1562328713;746449;1562328713;746472;1562328713;746390;0.009393683;
1562328713;786691;1562328713;786706;1562328713;786593;0.009521977;
1562328713;826885;1562328713;826902;1562328713;826810;0.009521977;
1562328713;867039;1562328713;867053;1562328713;866996;0.008891089;
1562328713;907231;1562328713;907252;1562328713;907147;0.008891089;
1562328713;947422;1562328713;947442;1562328713;947368;0.009204771;
1562328713;987649;1562328713;987662;1562328713;987559;0.009204771;
1562328714;27800;1562328714;27812;1562328714;27760;0.009327099;
1562328714;67943;1562328714;67956;1562328714;67904;0.009327099;
1562328714;108089;1562328714;108103;1562328714;108048;0.009327099;
1562328714;148253;1562328714;148274;1562328714;148200;0.009327099;
1562328714;188480;1562328714;188500;1562328714;188391;0.007958842;
1562328714;228654;1562328714;228668;1562328714;228611;0.008477959;
1562328714;268813;1562328714;268825;1562328714;268780;0.008477959;
1562328714;308959;1562328714;308970;1562328714;308916;0.008477959;
1562328714;349118;1562328714;349137;1562328714;349067;0.008161232;
1562328714;389345;1562328714;389363;1562328714;389251;0.008161232;
1562328714;429525;1562328714;429535;1562328714;429474;0.007954885;
1562328714;469661;1562328714;469671;1562328714;469630;0.007954885;
1562328714;509831;1562328714;509841;1562328714;509787;0.007778407;
1562328714;549969;1562328714;549978;1562328714;549929;0.008990607;
1562328714;590141;1562328714;590155;1562328714;590069;0.008990607;
1562328714;630328;1562328714;630341;1562328714;630260;0.009352733;
1562328714;670493;1562328714;670504;1562328714;670442;0.009352733;
1562328714;710648;1562328714;710670;1562328714;710603;0.008176941;
1562328714;750826;1562328714;750847;1562328714;750771;0.008176941;
1562328714;791039;1562328714;791061;1562328714;790959;0.01006719;
1562328714;831228;1562328714;831249;1562328714;831177;0.01006719;
1562328714;871417;1562328714;871434;1562328714;871360;0.009159002;
1562328714;911576;1562328714;911590;1562328714;911542;0.009159002;
1562328714;951735;1562328714;951750;1562328714;951686;0.009159002;
1562328714;991923;1562328714;991937;1562328714;991850;0.005425214;
1562328715;32101;1562328715;32116;1562328715;32036;0.007966228;
1562328715;72263;1562328715;72277;1562328715;72215;0.007966228;
1562328715;112434;1562328715;112448;1562328715;112373;0.010652;
1562328715;152595;1562328715;152615;1562328715;152541;0.010652;
1562328715;192815;1562328715;192835;1562328715;192741;0.009285659;
1562328715;232991;1562328715;233011;1562328715;232942;0.009285659;
1562328715;273177;1562328715;273197;1562328715;273124;0.008845929;
1562328715;313356;1562328715;313375;1562328715;313304;0.007908941;
1562328715;353554;1562328715;353573;1562328715;353484;0.007908941;
1562328715;393741;1562328715;393761;1562328715;393688;0.007908941;
1562328715;433938;1562328715;433957;1562328715;433899;0.007908941;
1562328715;474121;1562328715;474141;1562328715;474066;0.007908941;
1562328715;514338;1562328715;514363;1562328715;514280;0.009078368;
1562328715;554541;1562328715;554554;1562328715;554474;0.009078368;
1562328715;594717;1562328715;594732;1562328715;594652;0.008350277;
1562328715;634883;1562328715;634900;1562328715;634830;0.008350277;
1562328715;675085;1562328715;675108;1562328715;675009;0.007903745;
1562328715;715269;1562328715;715287;1562328715;715225;0.007903745;
1562328715;755475;1562328715;755487;1562328715;755404;0.008472859;
1562328715;795651;1562328715;795663;1562328715;795588;0.008472859;
1562328715;835811;1562328715;835829;1562328715;835763;0.007857608;
1562328715;875963;1562328715;875982;1562328715;875926;0.008718771;
1562328715;916117;1562328715;916133;1562328715;916077;0.008718771;
1562328715;956293;1562328715;956311;1562328715;956231;0.008747653;
1562328715;996456;1562328715;996480;1562328715;996409;0.008747653;
1562328716;36629;1562328716;36647;1562328716;36588;0.008134196;
1562328716;76813;1562328716;76825;1562328716;76756;0.008134196;
1562328716;116982;1562328716;117005;1562328716;116927;0.008134196;
1562328716;157192;1562328716;157211;1562328716;157122;0.009202197;
1562328716;197381;1562328716;197402;1562328716;197329;0.009202197;
1562328716;237558;1562328716;237571;1562328716;237515;0.009202197;
1562328716;277702;1562328716;277716;1562328716;277657;0.008914984;
1562328716;317867;1562328716;317884;1562328716;317811;0.008914984;
1562328716;358060;1562328716;358080;1562328716;357987;0.008976516;
1562328716;398233;1562328716;398251;1562328716;398181;0.008976516;
1562328716;438399;1562328716;438413;1562328716;438351;0.009541825;
1562328716;478559;1562328716;478577;1562328716;478513;0.008296899;
1562328716;518732;1562328716;518752;1562328716;518676;0.008296899;
1562328716;558929;1562328716;558949;1562328716;558864;0.008997937;
1562328716;599102;1562328716;599121;1562328716;599064;0.008997937;
1562328716;639263;1562328716;639279;1562328716;639218;0.009408613;
1562328716;679444;1562328716;679465;1562328716;679387;0.009408613;
1562328716;719639;1562328716;719655;1562328716;719579;0.009408613;
1562328716;759846;1562328716;759866;1562328716;759762;0.009005144;
1562328716;800049;1562328716;800069;1562328716;799982;0.009005144;
1562328716;840265;1562328716;840284;1562328716;840181;0.009721961;
1562328716;880479;1562328716;880503;1562328716;880395;0.009721961;
1562328716;920714;1562328716;920733;1562328716;920619;0.00842979;
1562328716;960955;1562328716;960975;1562328716;960865;0.008513806;
1562328717;1144;1562328717;1162;1562328717;1100;0.008513806;
1562328717;41309;1562328717;41327;1562328717;41265;0.009146341;
1562328717;81488;1562328717;81509;1562328717;81428;0.009146341;
1562328717;121703;1562328717;121713;1562328717;121627;0.007919908;
1562328717;161853;1562328717;161868;1562328717;161807;0.007919908;
1562328717;201993;1562328717;202004;1562328717;201957;0.008259574;
1562328717;242122;1562328717;242134;1562328717;242094;0.008259574;
1562328717;282264;1562328717;282275;1562328717;282226;0.008259574;
1562328717;322422;1562328717;322432;1562328717;322368;0.00861571;
1562328717;362588;1562328717;362599;1562328717;362523;0.00861571;
1562328717;402752;1562328717;402764;1562328717;402693;0.00758212;
1562328717;442907;1562328717;442920;1562328717;442859;0.00758212;
1562328717;483066;1562328717;483082;1562328717;483019;0.00758212;
1562328717;523264;1562328717;523282;1562328717;523181;0.00786627;
1562328717;563440;1562328717;563454;1562328717;563400;0.00786627;
1562328717;603592;1562328717;603608;1562328717;603547;0.008346036;
1562328717;643749;1562328717;643764;1562328717;643709;0.008346036;
1562328717;683920;1562328717;683935;1562328717;683878;0.007723949;
1562328717;724111;1562328717;724131;1562328717;724031;0.007723949;
1562328717;764287;1562328717;764300;1562328717;764239;0.008236927;
1562328717;804431;1562328717;804442;1562328717;804396;0.007773128;
1562328717;844581;1562328717;844592;1562328717;844542;0.007773128;
1562328717;884723;1562328717;884739;1562328717;884677;0.007697762;
1562328717;924930;1562328717;924945;1562328717;924841;0.007697762;
1562328717;965100;1562328717;965108;1562328717;965041;0.007697762;
1562328718;5230;1562328718;5239;1562328718;5192;0.007797465;
1562328718;45376;1562328718;45389;1562328718;45326;0.007797465;
1562328718;85551;1562328718;85569;1562328718;85487;0.007860266;
1562328718;125795;1562328718;125816;1562328718;125685;0.008308672;
1562328718;166008;1562328718;166022;1562328718;165932;0.007827958;
1562328718;206190;1562328718;206204;1562328718;206121;0.007827958;
1562328718;246353;1562328718;246374;1562328718;246304;0.008301449;
1562328718;286553;1562328718;286576;1562328718;286486;0.008301449;
1562328718;326744;1562328718;326754;1562328718;326678;0.007698443;
1562328718;366893;1562328718;366909;1562328718;366845;0.007339709;
1562328718;407055;1562328718;407070;1562328718;407006;0.007339709;
1562328718;447221;1562328718;447238;1562328718;447173;0.007339709;
1562328718;487438;1562328718;487450;1562328718;487341;0.007339709;
1562328718;527639;1562328718;527661;1562328718;527563;0.006697259;
1562328718;567814;1562328718;567828;1562328718;567770;0.006697259;
1562328718;607978;1562328718;607995;1562328718;607926;0.006611373;
1562328718;648130;1562328718;648141;1562328718;648093;0.007683257;
1562328718;688313;1562328718;688322;1562328718;688234;0.007683257;
1562328718;728478;1562328718;728487;1562328718;728416;0.007169134;
1562328718;768637;1562328718;768646;1562328718;768581;0.007169134;
1562328718;808778;1562328718;808791;1562328718;808740;0.005992182;
1562328718;848928;1562328718;848944;1562328718;848891;0.005992182;
1562328718;889126;1562328718;889141;1562328718;889048;0.008831788;
1562328718;929294;1562328718;929310;1562328718;929238;0.008831788;
1562328718;969446;1562328718;969455;1562328718;969418;0.006026794;
1562328719;9585;1562328719;9595;1562328719;9549;0.006026794;
1562328719;49728;1562328719;49745;1562328719;49684;0.006129919;
1562328719;89896;1562328719;89906;1562328719;89841;0.006129919;
1562328719;130052;1562328719;130069;1562328719;130000;0.007109556;
1562328719;170221;1562328719;170231;1562328719;170169;0.007109556;
1562328719;210380;1562328719;210396;1562328719;210321;0.006664311;
1562328719;250549;1562328719;250568;1562328719;250494;0.006664311;
1562328719;290735;1562328719;290747;1562328719;290676;0.006785018;
1562328719;330952;1562328719;330974;1562328719;330867;0.006785018;
1562328719;371147;1562328719;371163;1562328719;371088;0.006828788;
1562328719;411321;1562328719;411341;1562328719;411261;0.006828788;
1562328719;451494;1562328719;451507;1562328719;451450;0.006476216;
1562328719;491719;1562328719;491741;1562328719;491614;0.006476216;
1562328719;531910;1562328719;531926;1562328719;531864;0.006792894;
1562328719;572069;1562328719;572086;1562328719;572024;0.006792894;
1562328719;612222;1562328719;612233;1562328719;612186;0.00697433;
1562328719;652364;1562328719;652376;1562328719;652327;0.00697433;
1562328719;692547;1562328719;692565;1562328719;692474;0.00697433;
1562328719;732709;1562328719;732722;1562328719;732664;0.006873889;
1562328719;772877;1562328719;772887;1562328719;772818;0.006723429;
1562328719;813051;1562328719;813064;1562328719;812983;0.006723429;
1562328719;853237;1562328719;853252;1562328719;853168;0.007514379;
1562328719;893458;1562328719;893480;1562328719;893365;0.007514379;
1562328719;933641;1562328719;933661;1562328719;933589;0.007514379;
1562328719;973819;1562328719;973829;1562328719;973770;0.008353337;
1562328720;13956;1562328720;13966;1562328720;13916;0.008353337;
1562328720;54143;1562328720;54156;1562328720;54072;0.009216006;
1562328720;94326;1562328720;94346;1562328720;94255;0.008602337;
1562328720;134505;1562328720;134516;1562328720;134461;0.008602337;
1562328720;174652;1562328720;174671;1562328720;174607;0.008446637;
1562328720;214834;1562328720;214849;1562328720;214785;0.008446637;
1562328720;255009;1562328720;255022;1562328720;254964;0.008446637;
1562328720;295159;1562328720;295175;1562328720;295111;0.008446637;
1562328720;335326;1562328720;335341;1562328720;335274;0.008446637;
1562328720;375486;1562328720;375501;1562328720;375416;0.009688472;
1562328720;415670;1562328720;415681;1562328720;415614;0.009688472;
1562328720;455863;1562328720;455884;1562328720;455782;0.009946174;
1562328720;496041;1562328720;496054;1562328720;495997;0.009480202;
1562328720;536237;1562328720;536251;1562328720;536170;0.009480202;
1562328720;576411;1562328720;576435;1562328720;576349;0.009480202;
1562328720;616595;1562328720;616615;1562328720;616545;0.009480202;
1562328720;656795;1562328720;656808;1562328720;656728;0.01167208;
1562328720;696995;1562328720;697017;1562328720;696916;0.01167208;
1562328720;737203;1562328720;737224;1562328720;737134;0.0116542;
1562328720;777376;1562328720;777393;1562328720;777336;0.0116542;
1562328720;817525;1562328720;817539;1562328720;817490;0.01199868;
1562328720;857703;1562328720;857724;1562328720;857641;0.01199868;
1562328720;897983;1562328720;897998;1562328720;897833;0.0124111;
1562328720;938143;1562328720;938158;1562328720;938089;0.0124111;
1562328720;978317;1562328720;978341;1562328720;978260;0.01267761;
1562328721;18525;1562328721;18546;1562328721;18461;0.01147534;
1562328721;58734;1562328721;58755;1562328721;58642;0.01147534;
1562328721;98931;1562328721;98949;1562328721;98869;0.01182935;
1562328721;139135;1562328721;139156;1562328721;139055;0.01196212;
1562328721;179311;1562328721;179324;1562328721;179270;0.01196212;
1562328721;219473;1562328721;219494;1562328721;219429;0.01224864;
1562328721;259666;1562328721;259686;1562328721;259608;0.01224864;
1562328721;299847;1562328721;299864;1562328721;299801;0.01224864;
1562328721;340001;1562328721;340016;1562328721;339961;0.01224864;
1562328721;380184;1562328721;380203;1562328721;380124;0.01253504;
1562328721;420414;1562328721;420433;1562328721;420328;0.01232147;
1562328721;460611;1562328721;460633;1562328721;460547;0.01232147;
1562328721;500829;1562328721;500846;1562328721;500760;0.01232147;
1562328721;541026;1562328721;541044;1562328721;540957;0.01274206;
1562328721;581191;1562328721;581208;1562328721;581140;0.01274206;
1562328721;621388;1562328721;621408;1562328721;621307;0.01420395;
1562328721;661550;1562328721;661563;1562328721;661512;0.01427328;
1562328721;701720;1562328721;701731;1562328721;701663;0.01427328;
1562328721;741855;1562328721;741867;1562328721;741818;0.01438195;
1562328721;782024;1562328721;782047;1562328721;781972;0.01438195;
1562328721;822272;1562328721;822294;1562328721;822174;0.01484692;
1562328721;862467;1562328721;862480;1562328721;862408;0.01484692;
1562328721;902613;1562328721;902626;1562328721;902576;0.01500259;
1562328721;942774;1562328721;942795;1562328721;942725;0.01477322;
1562328721;982955;1562328721;982969;1562328721;982905;0.01477322;
1562328722;23124;1562328722;23144;1562328722;23071;0.01478194;
1562328722;63285;1562328722;63294;1562328722;63256;0.01478194;
1562328722;103532;1562328722;103549;1562328722;103378;0.0151329;
1562328722;143730;1562328722;143744;1562328722;143666;0.0151329;
1562328722;183888;1562328722;183901;1562328722;183843;0.0151329;
1562328722;224081;1562328722;224093;1562328722;224005;0.01532374;
1562328722;264231;1562328722;264245;1562328722;264190;0.01532374;
1562328722;304405;1562328722;304425;1562328722;304341;0.01164415;
1562328722;344579;1562328722;344592;1562328722;344537;0.01164415;
1562328722;384728;1562328722;384737;1562328722;384688;0.01013439;
1562328722;424893;1562328722;424901;1562328722;424826;0.01013439;
1562328722;465034;1562328722;465043;1562328722;464991;0.01002484;
1562328722;505166;1562328722;505176;1562328722;505129;0.01002484;
1562328722;545305;1562328722;545318;1562328722;545264;0.008773705;
1562328722;585450;1562328722;585459;1562328722;585417;0.009260894;
1562328722;625602;1562328722;625611;1562328722;625545;0.009260894;
1562328722;665769;1562328722;665787;1562328722;665715;0.007736002;
1562328722;705955;1562328722;705972;1562328722;705898;0.007736002;
1562328722;746128;1562328722;746140;1562328722;746082;0.007736002;
1562328722;786289;1562328722;786307;1562328722;786234;0.0072188;
1562328722;826478;1562328722;826492;1562328722;826408;0.007305016;
1562328722;866673;1562328722;866693;1562328722;866594;0.007305016;
1562328722;906882;1562328722;906904;1562328722;906814;0.007768144;
1562328722;947095;1562328722;947112;1562328722;947027;0.007768144;
1562328722;987324;1562328722;987337;1562328722;987235;0.00624719;
1562328723;27498;1562328723;27509;1562328723;27441;0.00624719;
1562328723;67647;1562328723;67660;1562328723;67606;0.006348735;
1562328723;107794;1562328723;107809;1562328723;107748;0.006348735;
1562328723;147972;1562328723;147994;1562328723;147920;0.006298517;
1562328723;188181;1562328723;188202;1562328723;188105;0.006921228;
1562328723;228344;1562328723;228361;1562328723;228296;0.006921228;
1562328723;268509;1562328723;268523;1562328723;268461;0.006921228;
1562328723;308654;1562328723;308666;1562328723;308619;0.006921228;
1562328723;348811;1562328723;348821;1562328723;348756;0.006921228;
1562328723;388991;1562328723;389010;1562328723;388914;0.005261668;
1562328723;429167;1562328723;429185;1562328723;429120;0.005261668;
1562328723;469353;1562328723;469374;1562328723;469297;0.003404189;
1562328723;509523;1562328723;509535;1562328723;509484;0.003404189;
1562328723;549679;1562328723;549696;1562328723;549631;0.003404189;
1562328723;589885;1562328723;589901;1562328723;589802;0.003404189;
1562328723;630087;1562328723;630103;1562328723;630014;0.003995407;
1562328723;670271;1562328723;670289;1562328723;670217;0.003995407;
1562328723;710417;1562328723;710426;1562328723;710385;0.003995407;
1562328723;750566;1562328723;750582;1562328723;750515;0.004954545;
1562328723;790762;1562328723;790784;1562328723;790684;0.004954545;
1562328723;830956;1562328723;830976;1562328723;830897;0.004052239;
1562328723;871143;1562328723;871163;1562328723;871086;0.004052239;
1562328723;911309;1562328723;911323;1562328723;911273;0.004709562;
1562328723;951465;1562328723;951478;1562328723;951421;0.004709562;
1562328723;991634;1562328723;991645;1562328723;991573;0.004709562;
1562328724;31787;1562328724;31800;1562328724;31742;0.005122789;
1562328724;71949;1562328724;71962;1562328724;71894;0.005122789;
1562328724;112121;1562328724;112141;1562328724;112059;0.004176761;
1562328724;152305;1562328724;152325;1562328724;152249;0.004513551;
1562328724;192521;1562328724;192540;1562328724;192443;0.004513551;
1562328724;232710;1562328724;232731;1562328724;232652;0.004781704;
1562328724;272891;1562328724;272903;1562328724;272842;0.004781704;
1562328724;313046;1562328724;313062;1562328724;313003;0.004510366;
1562328724;353213;1562328724;353227;1562328724;353162;0.004510366;
1562328724;393405;1562328724;393420;1562328724;393334;0.004510366;
1562328724;433559;1562328724;433568;1562328724;433523;0.004087986;
1562328724;473721;1562328724;473740;1562328724;473675;0.004394928;
1562328724;513908;1562328724;513928;1562328724;513868;0.004394928;
1562328724;554103;1562328724;554114;1562328724;554037;0.004394928;
1562328724;594260;1562328724;594273;1562328724;594200;0.00398412;
1562328724;634411;1562328724;634420;1562328724;634371;0.004155731;
1562328724;674552;1562328724;674562;1562328724;674510;0.004155731;
1562328724;714703;1562328724;714724;1562328724;714649;0.004085354;
1562328724;754930;1562328724;754944;1562328724;754839;0.004085354;
1562328724;795109;1562328724;795130;1562328724;795049;0.004205395;
1562328724;835279;1562328724;835295;1562328724;835238;0.004205395;
1562328724;875438;1562328724;875461;1562328724;875389;0.003061629;
1562328724;915603;1562328724;915612;1562328724;915568;0.003061629;
1562328724;955764;1562328724;955777;1562328724;955699;0.003061629;
1562328724;995919;1562328724;995932;1562328724;995876;0.004442377;
1562328725;36062;1562328725;36077;1562328725;36023;0.00443808;
1562328725;76204;1562328725;76216;1562328725;76173;0.00443808;
1562328725;116336;1562328725;116345;1562328725;116304;0.00443808;
1562328725;156488;1562328725;156503;1562328725;156431;0.00443808;
1562328725;196668;1562328725;196682;1562328725;196602;0.004207924;
1562328725;236826;1562328725;236842;1562328725;236777;0.004207924;
1562328725;276995;1562328725;277009;1562328725;276935;0.004088885;
1562328725;317160;1562328725;317179;1562328725;317103;0.004088885;
1562328725;357340;1562328725;357357;1562328725;357287;0.003580624;
1562328725;397486;1562328725;397495;1562328725;397454;0.003580624;
1562328725;437628;1562328725;437647;1562328725;437586;0.004027779;
1562328725;477800;1562328725;477816;1562328725;477750;0.004027779;
1562328725;517958;1562328725;517969;1562328725;517917;0.004252406;
1562328725;558137;1562328725;558155;1562328725;558069;0.00366854;
1562328725;598340;1562328725;598356;1562328725;598276;0.00366854;
1562328725;638502;1562328725;638524;1562328725;638454;0.00366854;
1562328725;678701;1562328725;678719;1562328725;678639;0.00366854;
1562328725;718881;1562328725;718900;1562328725;718829;0.003108453;
1562328725;759087;1562328725;759106;1562328725;759017;0.003108453;
1562328725;799262;1562328725;799288;1562328725;799215;0.002719042;
1562328725;839473;1562328725;839493;1562328725;839407;0.002719042;
1562328725;879647;1562328725;879665;1562328725;879604;0.002719042;
1562328725;919819;1562328725;919834;1562328725;919771;0.003993066;
1562328725;960000;1562328725;960014;1562328725;959937;0.003993066;
1562328726;181;1562328726;203;1562328726;119;0.003494861;
1562328726;40383;1562328726;40402;1562328726;40326;0.0042253;
1562328726;80589;1562328726;80606;1562328726;80533;0.0042253;
1562328726;120772;1562328726;120793;1562328726;120719;0.004111783;
